SiteCode,lado_km,k,1,2,3,4,5,6,7,8,9,10
SCarar,4.005,0.6499999999999999,3.37418e-4,4.82214e-4,4.28423e-4,3.45427e-4,4.07248e-4,3.95039e-4,4.06451e-4,4.25762e-4,5.63257e-4,5.40793e-4
SCarar,2.0025,0.6499999999999999,5.73445e-4,5.55343e-4,5.55343e-4,4.56019e-4,5.39608e-4,5.39608e-4,5.14651e-4,5.62201e-4,5.62201e-4,4.95866e-4
SCarar,1.00125,0.6499999999999999,6.32572e-4,7.26531e-4,7.26531e-4,7.26531e-4,7.15425e-4,7.15425e-4,7.15425e-4,6.97951e-4,6.97951e-4,6.97951e-4
SCarar,0.500625,0.6499999999999999,9.42882e-4,7.97079e-4,7.97079e-4,7.97079e-4,7.97079e-4,7.97079e-4,8.33236e-4,8.33236e-4,8.33236e-4,8.33236e-4
SCarar,16.02,0.7,4.18532e-4,4.08336e-4,3.36625e-4,3.8151e-4,5.07828e-4,3.71874e-4,3.51602e-4,3.16514e-4,2.85328e-4,3.09617e-4
SCarar,8.01,0.7,2.91106e-4,3.83323e-4,3.95832e-4,0.00045449899999999997,3.46377e-4,4.85753e-4,3.10985e-4,2.85776e-4,4.09415e-4,2.3994e-4
SCarar,4.005,0.7,4.28423e-4,3.45427e-4,4.07248e-4,3.95039e-4,4.06451e-4,4.25762e-4,5.63257e-4,5.40793e-4,4.40732e-4,4.24729e-4
SCarar,2.0025,0.7,5.14651e-4,5.62201e-4,4.95866e-4,4.95866e-4,5.84796e-4,5.7363e-4,5.7363e-4,5.4527e-4,4.60087e-4,4.60087e-4
SCarar,1.00125,0.7,6.36107e-4,6.36107e-4,6.36107e-4,6.77804e-4,6.77804e-4,6.77804e-4,6.02248e-4,6.02248e-4,6.02248e-4,6.02248e-4
SCarar,0.500625,0.7,8.27508e-4,8.27508e-4,8.27508e-4,8.27508e-4,8.27508e-4,8.8263e-4,8.8263e-4,8.8263e-4,8.8263e-4,8.8263e-4
SCarar,16.02,0.75,3.80973e-4,3.51224e-4,3.46662e-4,4.1689e-4,3.06031e-4,4.00366e-4,3.80829e-4,4.33952e-4,4.06025e-4,3.39272e-4
SCarar,8.01,0.75,3.51067e-4,4.16473e-4,4.22932e-4,3.10349e-4,3.1137e-4,5.01395e-4,3.48714e-4,4.17812e-4,3.46685e-4,4.8625e-4
SCarar,4.005,0.75,3.6976e-4,4.34311e-4,4.65694e-4,4.84969e-4,5.31894e-4,4.86857e-4,5.54424e-4,3.77828e-4,3.71075e-4,4.45202e-4
SCarar,2.0025,0.75,5.51536e-4,5.3146e-4,5.40942e-4,5.40942e-4,5.2285e-4,5.09355e-4,5.09355e-4,4.96351e-4,5.31137e-4,5.31137e-4
SCarar,1.00125,0.75,6.11102e-4,6.11102e-4,6.11102e-4,7.11849e-4,7.11849e-4,7.11849e-4,7.11849e-4,6.38087e-4,6.38087e-4,6.38087e-4
SCarar,0.500625,0.75,8.98755e-4,8.98755e-4,8.98755e-4,8.98755e-4,8.98755e-4,9.01782e-4,9.01782e-4,9.01782e-4,9.01782e-4,9.01782e-4
SCarar,16.02,0.7999999999999999,1.39521e-4,1.278e-4,1.49281e-4,1.14227e-4,1.35003e-4,1.47702e-4,1.49805e-4,1.51566e-4,1.31539e-4,1.61534e-4
SCarar,8.01,0.7999999999999999,1.44194e-4,1.7721e-4,1.83326e-4,1.76015e-4,1.9807e-4,1.98997e-4,1.80032e-4,1.75868e-4,1.87379e-4,1.77436e-4
SCarar,4.005,0.7999999999999999,2.10287e-4,2.32605e-4,2.38323e-4,2.41591e-4,2.25345e-4,2.3868e-4,2.26013e-4,2.08066e-4,2.52122e-4,2.34277e-4
SCarar,2.0025,0.7999999999999999,2.96686e-4,2.96686e-4,3.25374e-4,3.09567e-4,3.21329e-4,3.21329e-4,3.07479e-4,3.1184e-4,3.16441e-4,3.16441e-4
SCarar,1.00125,0.7999999999999999,3.91976e-4,3.91976e-4,4.0012e-4,4.0012e-4,4.0012e-4,3.82116e-4,3.82116e-4,3.82116e-4,4.05937e-4,4.05937e-4
SCarar,0.500625,0.7999999999999999,5.03854e-4,5.03854e-4,5.03854e-4,5.03854e-4,5.32742e-4,5.32742e-4,5.32742e-4,4.98272e-4,4.98272e-4,4.98272e-4
SCarar,16.02,0.85,1.38412e-4,1.30074e-4,1.15915e-4,1.63604e-4,1.34017e-4,1.17113e-4,1.47743e-4,1.39579e-4,1.33315e-4,1.36854e-4
SCarar,8.01,0.85,1.72593e-4,1.55268e-4,1.76469e-4,2.08004e-4,1.93641e-4,1.7634e-4,1.70403e-4,1.56872e-4,1.90619e-4,1.6769e-4
SCarar,4.005,0.85,2.32102e-4,2.15853e-4,2.55561e-4,2.01892e-4,2.35364e-4,2.57597e-4,2.16452e-4,2.10472e-4,2.65467e-4,2.21466e-4
SCarar,2.0025,0.85,3.15606e-4,3.15347e-4,3.12769e-4,3.04445e-4,3.04445e-4,3.02125e-4,2.85299e-4,3.01758e-4,3.01758e-4,3.00738e-4
SCarar,1.00125,0.85,3.98928e-4,3.98928e-4,3.98928e-4,4.1854e-4,4.1854e-4,4.18373e-4,4.18373e-4,4.18373e-4,4.08127e-4,4.08127e-4
SCarar,0.500625,0.85,5.3001e-4,5.42203e-4,5.42203e-4,5.42203e-4,5.42203e-4,5.09959e-4,5.09959e-4,5.09959e-4,5.09959e-4,5.45779e-4
SCarar,16.02,0.8999999999999999,1.38412e-4,1.30074e-4,1.15915e-4,1.63604e-4,1.34017e-4,1.17113e-4,1.47743e-4,1.39579e-4,1.33315e-4,1.36854e-4
SCarar,8.01,0.8999999999999999,1.72593e-4,1.55268e-4,1.76469e-4,2.08004e-4,1.93641e-4,1.7634e-4,1.70403e-4,1.56872e-4,1.90619e-4,1.6769e-4
SCarar,4.005,0.8999999999999999,2.32102e-4,1.91999e-4,2.55561e-4,2.01892e-4,2.35364e-4,2.57597e-4,2.11122e-4,2.10472e-4,2.65467e-4,2.21466e-4
SCarar,2.0025,0.8999999999999999,3.15606e-4,3.15347e-4,3.12769e-4,3.04445e-4,3.04445e-4,3.02125e-4,2.85299e-4,3.01758e-4,3.01758e-4,3.00738e-4
SCarar,1.00125,0.8999999999999999,3.98928e-4,3.98928e-4,3.98928e-4,4.1854e-4,4.1854e-4,4.1854e-4,4.18373e-4,4.18373e-4,4.08127e-4,4.08127e-4
SCarar,0.500625,0.8999999999999999,5.3001e-4,5.3001e-4,5.42203e-4,5.42203e-4,5.42203e-4,5.09959e-4,5.09959e-4,5.09959e-4,5.09959e-4,5.45779e-4
SCarar,16.02,0.95,1.22956e-4,1.56485e-4,1.39784e-4,1.57185e-4,1.60181e-4,1.39279e-4,1.68349e-4,1.4529e-4,1.40396e-4,1.39688e-4
SCarar,8.01,0.95,2.04497e-4,1.88665e-4,1.49475e-4,1.4985e-4,1.55679e-4,1.99104e-4,1.76812e-4,1.79571e-4,1.6187e-4,1.79662e-4
SCarar,4.005,0.95,2.31549e-4,2.44352e-4,2.12211e-4,2.13032e-4,2.31945e-4,2.16325e-4,2.44741e-4,2.16153e-4,2.14778e-4,2.43743e-4
SCarar,2.0025,0.95,3.05813e-4,3.17875e-4,3.17875e-4,3.34005e-4,2.82433e-4,3.09841e-4,3.09841e-4,2.99712e-4,2.85788e-4,3.16829e-4
SCarar,1.00125,0.95,4.13714e-4,4.18821e-4,4.18821e-4,4.18821e-4,4.28457e-4,4.28457e-4,4.28457e-4,3.8169e-4,3.8169e-4,4.45155e-4
SCarar,0.500625,0.95,5.74769e-4,5.74769e-4,5.26732e-4,5.26732e-4,5.26732e-4,5.26732e-4,5.325e-4,5.325e-4,5.325e-4,5.325e-4
SCarar,16.02,0.99,1.13734e-4,1.31634e-4,1.26927e-4,1.38729e-4,1.67633e-4,1.29211e-4,1.09093e-4,1.38721e-4,1.39884e-4,1.18477e-4
SCarar,8.01,0.99,1.68226e-4,1.8863e-4,1.6683e-4,1.87897e-4,1.78182e-4,1.90831e-4,1.76812e-4,1.79571e-4,1.6187e-4,1.79662e-4
SCarar,4.005,0.99,2.49184e-4,2.44352e-4,2.12211e-4,2.13032e-4,2.24601e-4,2.47269e-4,2.44741e-4,2.16153e-4,2.10377e-4,2.43743e-4
SCarar,2.0025,0.99,3.05813e-4,3.05813e-4,3.17875e-4,3.34005e-4,2.82433e-4,2.82433e-4,3.09841e-4,2.99712e-4,2.85788e-4,3.16829e-4
SCarar,1.00125,0.99,4.13714e-4,4.13714e-4,4.18821e-4,4.18821e-4,4.18821e-4,4.28457e-4,4.28457e-4,3.8169e-4,3.8169e-4,3.8169e-4
SCarar,0.500625,0.99,5.74769e-4,5.74769e-4,5.74769e-4,5.26732e-4,5.26732e-4,5.26732e-4,5.26732e-4,5.325e-4,5.325e-4,5.325e-4
SCilho2,16.02,0.09999999999999988,0.00617565,0.00703434,0.0057265,0.00619194,0.00689015,0.00690814,0.00675912,0.00559006,0.00634202,0.00579164
SCilho2,8.01,0.09999999999999988,0.00532308,0.00656179,0.00579944,0.00628939,0.00596001,0.00715279,0.00627943,0.0068036,0.0062652,0.00639915
SCilho2,4.005,0.09999999999999988,0.00627405,0.0072374,0.00688954,0.00674515,0.00675694,0.0069748,0.00719703,0.00662529,0.0061827,0.00643842
SCilho2,2.0025,0.09999999999999988,0.00835914,0.00835914,0.00848171,0.0085928,0.0085928,0.00753255,0.00753255,0.00811203,0.00788274,0.00788274
SCilho2,1.00125,0.09999999999999988,0.0100858,0.0107641,0.0107641,0.0107641,0.010399,0.010399,0.010399,0.0103972,0.0103972,0.0103972
SCilho2,0.500625,0.09999999999999988,0.0141205,0.0141205,0.0135749,0.0135749,0.0135749,0.0135749,0.0135749,0.0135749,0.0141092,0.0141092
SCilho2,16.02,0.1499999999999999,0.00829225,0.00795704,0.00809724,0.00878786,0.0093233,0.00768354,0.00823065,0.0076312,0.00784889,0.00840855
SCilho2,8.01,0.1499999999999999,0.00805979,0.00796621,0.00901131,0.00857638,0.00800098,0.00869331,0.00795872,0.00763986,0.00847896,0.00821132
SCilho2,4.005,0.1499999999999999,0.00821384,0.00722498,0.00772758,0.0079619,0.00804747,0.00819908,0.00794343,0.00802336,0.00789174,0.00819471
SCilho2,2.0025,0.1499999999999999,0.00864639,0.00864639,0.00861798,0.00936572,0.00936572,0.00966063,0.00966063,0.00881622,0.0092039,0.0092039
SCilho2,1.00125,0.1499999999999999,0.010873,0.010873,0.010873,0.010963,0.010963,0.010963,0.010963,0.0103632,0.0103632,0.0103632
SCilho2,0.500625,0.1499999999999999,0.0135642,0.0135642,0.0135642,0.0135642,0.0135642,0.0135642,0.0135586,0.0135586,0.0135586,0.0135586
SCilho2,16.02,0.19999999999999996,0.0110677,0.0107747,0.0100954,0.0111748,0.0103918,0.0106045,0.0112814,0.00996737,0.0105799,0.0101508
SCilho2,8.01,0.19999999999999996,0.0104047,0.0101928,0.0108457,0.00938357,0.00966718,0.0104108,0.0105366,0.0112896,0.0106066,0.010711
SCilho2,4.005,0.19999999999999996,0.0105342,0.0110292,0.0100201,0.0102155,0.0109508,0.0102251,0.0105053,0.00990226,0.00954292,0.0106856
SCilho2,2.0025,0.19999999999999996,0.0110042,0.0110042,0.0107843,0.0107843,0.0112231,0.010926,0.010926,0.0102818,0.0106599,0.0106599
SCilho2,1.00125,0.19999999999999996,0.0116221,0.0113127,0.0113127,0.0113127,0.0113485,0.0113485,0.0113485,0.0113485,0.0121774,0.0121774
SCilho2,0.500625,0.19999999999999996,0.0141512,0.0141512,0.0137089,0.0137089,0.0137089,0.0137089,0.0137089,0.0137089,0.0134623,0.0134623
SCilho2,16.02,0.2499999999999999,0.00936581,0.0106273,0.0107378,0.0104847,0.0108105,0.0108974,0.0108843,0.0111068,0.011313,0.0104673
SCilho2,8.01,0.2499999999999999,0.0113116,0.00936664,0.0108154,0.0108323,0.0108488,0.00983982,0.010357,0.011238,0.010476,0.0107101
SCilho2,4.005,0.2499999999999999,0.0113505,0.0106471,0.0106508,0.0102979,0.0111101,0.0110698,0.0113169,0.0102772,0.0105947,0.010183
SCilho2,2.0025,0.2499999999999999,0.0102772,0.00991874,0.0102772,0.0102772,0.0109441,0.0109441,0.00996508,0.0109993,0.0109993,0.0112012
SCilho2,1.00125,0.2499999999999999,0.0121933,0.0121933,0.0120186,0.0120186,0.0120186,0.0120186,0.0117698,0.0117698,0.0117698,0.0120068
SCilho2,0.500625,0.2499999999999999,0.014124,0.014124,0.014124,0.014124,0.0135454,0.0135454,0.0135454,0.0135454,0.0135454,0.0135454
SCilho2,16.02,0.29999999999999993,0.0132594,0.0127798,0.0125944,0.0137464,0.013529,0.0135495,0.0127158,0.0141054,0.0133335,0.0123867
SCilho2,8.01,0.29999999999999993,0.0123011,0.0128928,0.0134979,0.0126714,0.0122732,0.013819,0.0121774,0.013297,0.0131835,0.0126621
SCilho2,4.005,0.29999999999999993,0.0131277,0.0127928,0.0131567,0.0129699,0.0123762,0.0131246,0.0120874,0.0137427,0.0135954,0.0134872
SCilho2,2.0025,0.29999999999999993,0.0134073,0.0136875,0.0136875,0.0132908,0.0132908,0.0138789,0.012566,0.012566,0.0132242,0.0132242
SCilho2,1.00125,0.29999999999999993,0.0136118,0.0136118,0.0136118,0.0136118,0.0140679,0.0140679,0.0140679,0.0140679,0.012801,0.012801
SCilho2,0.500625,0.29999999999999993,0.0136582,0.0136582,0.0143535,0.0143535,0.0143535,0.0143535,0.0143535,0.0143535,0.0147081,0.0147081
SCilho2,16.02,0.34999999999999987,0.0131442,0.0132322,0.0122815,0.0135704,0.0131286,0.0127988,0.0146293,0.0128649,0.0128172,0.0150356
SCilho2,8.01,0.34999999999999987,0.0129311,0.0125311,0.0135462,0.0139129,0.0126095,0.0126294,0.0141868,0.012155,0.0132142,0.0138658
SCilho2,4.005,0.34999999999999987,0.0130377,0.0131028,0.0127781,0.0135418,0.0134161,0.0125222,0.0138874,0.0129078,0.0128605,0.0131545
SCilho2,2.0025,0.34999999999999987,0.0114083,0.0135747,0.0135747,0.0131203,0.0131203,0.0125305,0.0134345,0.0134345,0.0132582,0.0132582
SCilho2,1.00125,0.34999999999999987,0.0134074,0.0134074,0.0134074,0.0134074,0.0131784,0.0131784,0.0131784,0.0131784,0.0134923,0.0134923
SCilho2,0.500625,0.34999999999999987,0.0143299,0.0143299,0.0143299,0.0140453,0.0140453,0.0140453,0.0140453,0.0140453,0.0140453,0.014139
SCilho2,16.02,0.3999999999999999,0.0122576,0.0132322,0.0122815,0.0135704,0.0131286,0.0127988,0.0146293,0.0128649,0.0128172,0.0150356
SCilho2,8.01,0.3999999999999999,0.0129311,0.0125311,0.0135462,0.0139129,0.0134368,0.0126294,0.0141868,0.012155,0.0132142,0.0138658
SCilho2,4.005,0.3999999999999999,0.0130377,0.0131028,0.0127781,0.0135418,0.0134161,0.0125222,0.0138874,0.0129078,0.0128605,0.0131545
SCilho2,2.0025,0.3999999999999999,0.0114083,0.0135747,0.0135747,0.0131203,0.0131203,0.0125305,0.0134345,0.0134345,0.0132582,0.0132582
SCilho2,1.00125,0.3999999999999999,0.0134074,0.0134074,0.0134074,0.0134074,0.0131784,0.0131784,0.0131784,0.0131784,0.0134923,0.0134923
SCilho2,0.500625,0.3999999999999999,0.0143299,0.0143299,0.0143299,0.0140453,0.0140453,0.0140453,0.0140453,0.0140453,0.0140453,0.014139
SCilho2,16.02,0.45,0.0143375,0.0145283,0.0144925,0.0137745,0.0148622,0.0145841,0.0146776,0.0145037,0.0152592,0.0145993
SCilho2,8.01,0.45,0.0155107,0.0154202,0.0148232,0.0144907,0.0134195,0.0146955,0.0149948,0.0148801,0.0157846,0.01373
SCilho2,4.005,0.45,0.0141207,0.0145754,0.0154901,0.014747,0.0163313,0.0155437,0.0146301,0.015452,0.0146609,0.0164679
SCilho2,2.0025,0.45,0.0148488,0.0148488,0.0137669,0.0143522,0.0143522,0.014563,0.014563,0.0155536,0.0155082,0.0155082
SCilho2,1.00125,0.45,0.0144054,0.0144054,0.0144054,0.0144054,0.0143954,0.0143954,0.0143954,0.0143954,0.0147358,0.0147358
SCilho2,0.500625,0.45,0.0147358,0.0147358,0.0147358,0.0148391,0.0148391,0.0148391,0.0148391,0.0148391,0.0148391,0.0148459
SCilho2,16.02,0.05,0.00286257,0.00227688,0.00264195,0.00252946,0.00275895,0.00265563,0.00241435,0.00263866,0.00239455,0.0025389
SCilho2,8.01,0.05,0.00325912,0.00343025,0.00329725,0.00335834,0.00338065,0.00349067,0.00321667,0.00306196,0.00355014,0.00353225
SCilho2,4.005,0.05,0.00467512,0.00441246,0.0048447,0.00453097,0.00469558,0.00486087,0.00472663,0.00460966,0.00466522,0.00458965
SCilho2,2.0025,0.05,0.0063568,0.00648655,0.00648655,0.00651546,0.00710248,0.00710248,0.00668828,0.00653282,0.00653282,0.00622079
SCilho2,1.00125,0.05,0.00902305,0.00961268,0.00961268,0.00961268,0.0091959,0.0091959,0.0091959,0.0091959,0.00945258,0.00945258
SCilho2,0.500625,0.05,0.0133739,0.0133739,0.0136395,0.0136395,0.0136395,0.0136395,0.0136395,0.0133465,0.0133465,0.0133465
SCilho2,16.02,0.49999999999999994,0.0153286,0.0144565,0.0148661,0.0155236,0.0148985,0.014593,0.0141403,0.0151671,0.0150189,0.0138263
SCilho2,8.01,0.49999999999999994,0.014526,0.0147085,0.0155169,0.0139277,0.0150087,0.0143853,0.0151319,0.0147822,0.0149484,0.014935
SCilho2,4.005,0.49999999999999994,0.0141656,0.0144293,0.0140571,0.0144846,0.0155437,0.0146301,0.0147476,0.0150044,0.0135846,0.0148488
SCilho2,2.0025,0.49999999999999994,0.0137669,0.0137669,0.0143522,0.014563,0.014563,0.0155536,0.0155082,0.0155082,0.0144054,0.0144054
SCilho2,1.00125,0.49999999999999994,0.0143954,0.0143954,0.0143954,0.0143954,0.0147358,0.0147358,0.0147358,0.0147358,0.0148391,0.0148391
SCilho2,0.500625,0.49999999999999994,0.0148391,0.0148391,0.0148391,0.0148459,0.0148459,0.0148459,0.0148459,0.0148459,0.0148459,0.0139136
SCilho2,16.02,0.5499999999999999,0.0150156,0.0141827,0.0145721,0.0151793,0.0143784,0.0150715,0.0148105,0.0137416,0.0139272,0.01469
SCilho2,8.01,0.5499999999999999,0.0151382,0.0151714,0.0147468,0.014679,0.0147947,0.0143072,0.0142947,0.0145002,0.0144727,0.0140174
SCilho2,4.005,0.5499999999999999,0.0150813,0.0155001,0.0138315,0.015075,0.0145991,0.015748,0.0157881,0.0152873,0.0156472,0.0161769
SCilho2,2.0025,0.5499999999999999,0.0147201,0.0147201,0.0136854,0.0143713,0.0143713,0.0143499,0.0143499,0.0149218,0.0137925,0.0137925
SCilho2,1.00125,0.5499999999999999,0.0137925,0.0157997,0.0157997,0.0157997,0.0157997,0.0150523,0.0150523,0.0150523,0.0150523,0.0148631
SCilho2,0.500625,0.5499999999999999,0.0148635,0.0148635,0.0148635,0.0148635,0.0144638,0.0144638,0.0144638,0.0144638,0.0144638,0.0144638
SCilho2,16.02,0.5999999999999999,0.0135102,0.0135513,0.0132737,0.0150789,0.0166063,0.0142422,0.0150621,0.0146654,0.0145682,0.014880000000000001
SCilho2,8.01,0.5999999999999999,0.0129108,0.0142098,0.0147483,0.0153831,0.0148665,0.0147976,0.0135071,0.0148057,0.0147888,0.0145978
SCilho2,4.005,0.5999999999999999,0.0155001,0.0138315,0.015075,0.0145991,0.0147003,0.0157881,0.0152873,0.0156472,0.0161769,0.0136854
SCilho2,2.0025,0.5999999999999999,0.0143713,0.0143713,0.0143499,0.0149218,0.0149218,0.0137925,0.0137925,0.0157997,0.0157997,0.0150523
SCilho2,1.00125,0.5999999999999999,0.0150523,0.0148631,0.0148631,0.0148631,0.0148631,0.0144649,0.0144649,0.0144649,0.0144649,0.0153746
SCilho2,0.500625,0.5999999999999999,0.0153748,0.0153748,0.0153748,0.0153748,0.0155625,0.0155625,0.0155625,0.0155625,0.0155625,0.0155625
SCilho2,16.02,0.6499999999999999,0.0143327,0.0144498,0.0147156,0.0148488,0.0150286,0.0145601,0.0151474,0.0149522,0.0149375,0.0142858
SCilho2,8.01,0.6499999999999999,0.0145619,0.0147894,0.0160044,0.0153919,0.0140808,0.0147124,0.0155696,0.0154098,0.0140776,0.014584
SCilho2,4.005,0.6499999999999999,0.0140331,0.0155537,0.0147022,0.0156203,0.015187,0.0139723,0.0158628,0.014639,0.0155225,0.014905
SCilho2,2.0025,0.6499999999999999,0.015967,0.0154639,0.0154639,0.0139869,0.0139869,0.0144543,0.0144543,0.0151044,0.0151044,0.0146214
SCilho2,1.00125,0.6499999999999999,0.0146214,0.0161262,0.0161262,0.0161262,0.0161262,0.0161227,0.0161227,0.0161227,0.0159358,0.0159358
SCilho2,0.500625,0.6499999999999999,0.0159358,0.0159358,0.0159358,0.0147462,0.0147462,0.0147462,0.0147462,0.0147462,0.0147462,0.0146153
SCilho2,16.02,0.7,0.0152502,0.0149735,0.0152292,0.0140045,0.015593,0.0136845,0.0147625,0.0149063,0.0153999,0.0137765
SCilho2,8.01,0.7,0.0146034,0.0148364,0.0145336,0.0151558,0.014705,0.0144612,0.0145126,0.013773,0.014114,0.0140331
SCilho2,4.005,0.7,0.0155459,0.0147022,0.015989,0.0142267,0.0156575,0.0144036,0.0153293,0.014905,0.0154639,0.0139869
SCilho2,2.0025,0.7,0.0144543,0.0144996,0.0151044,0.0146214,0.0146214,0.0161262,0.0161227,0.0161227,0.0159358,0.0159358
SCilho2,1.00125,0.7,0.0147461,0.0147461,0.0147461,0.0146153,0.0146153,0.0146153,0.0146153,0.0143388,0.0143388,0.0143388
SCilho2,0.500625,0.7,0.014342,0.014342,0.0157995,0.0157995,0.0157995,0.0157995,0.0157995,0.0157995,0.0141438,0.0141438
SCilho2,16.02,0.75,0.0150383,0.0145779,0.0141337,0.0145729,0.0146303,0.0149989,0.0149956,0.0143034,0.0139278,0.0150859
SCilho2,8.01,0.75,0.0147208,0.0140058,0.0145643,0.016079,0.0146373,0.0146047,0.0148925,0.0157091,0.0144492,0.0142287
SCilho2,4.005,0.75,0.015087,0.0148988,0.0143734,0.0147631,0.0144137,0.0148244,0.0149467,0.0144801,0.0161645,0.0149308
SCilho2,2.0025,0.75,0.0148215,0.0148215,0.0144288,0.0152817,0.0152817,0.0146688,0.0146688,0.0143906,0.01547,0.01547
SCilho2,1.00125,0.75,0.01547,0.0154486,0.0154486,0.0154486,0.0154486,0.0148059,0.0148059,0.0148059,0.0148059,0.0155587
SCilho2,0.500625,0.75,0.0155589,0.0155589,0.0155589,0.0155589,0.0141801,0.0141801,0.0141801,0.0141801,0.0141801,0.0147902
SCilho2,16.02,0.7999999999999999,0.0060766,0.0057169,0.00549175,0.00550071,0.00537937,0.0048648,0.00567443,0.00529818,0.00515035,0.0058765
SCilho2,8.01,0.7999999999999999,0.00519771,0.00519047,0.0056726,0.00560612,0.00517923,0.00525718,0.00560912,0.005295,0.00564953,0.00529504
SCilho2,4.005,0.7999999999999999,0.00550171,0.00512934,0.00566173,0.00528149,0.00546291,0.00530501,0.00549439,0.00578333,0.00555534,0.00513349
SCilho2,2.0025,0.7999999999999999,0.00539479,0.00539479,0.00574322,0.00585831,0.00585831,0.00523133,0.00540696,0.00540696,0.0056433,0.00517112
SCilho2,1.00125,0.7999999999999999,0.00520133,0.00520133,0.00542753,0.00542753,0.00542753,0.00544054,0.00544054,0.00528671,0.00528671,0.00528671
SCilho2,0.500625,0.7999999999999999,0.0056602,0.00588343,0.00588343,0.00588343,0.00588343,0.00600453,0.00600453,0.00600453,0.00600453,0.00592235
SCilho2,16.02,0.85,0.00572802,0.00525847,0.00511701,0.00550711,0.00569712,0.0058118,0.00518475,0.00497367,0.00538284,0.00567333
SCilho2,8.01,0.85,0.00533835,0.00516338,0.00582691,0.00526055,0.00512791,0.00532086,0.00586212,0.00555865,0.00594389,0.00506709
SCilho2,4.005,0.85,0.00505364,0.00557618,0.00510846,0.00519279,0.00556538,0.0053769,0.00534984,0.00515926,0.00580644,0.00510635
SCilho2,2.0025,0.85,0.00538439,0.00559046,0.00559046,0.00517479,0.00541719,0.00541719,0.00507405,0.00576145,0.00576145,0.00509891
SCilho2,1.00125,0.85,0.00513127,0.00541783,0.00541783,0.00541783,0.00536751,0.00536751,0.00536751,0.00533832,0.00533832,0.00533832
SCilho2,0.500625,0.85,0.00572758,0.0059564,0.0059564,0.0059564,0.0059564,0.00567921,0.00567921,0.00567921,0.00567921,0.00576114
SCilho2,16.02,0.8999999999999999,0.00572802,0.00525847,0.00511701,0.00550711,0.0053857,0.0058118,0.00535777,0.00497367,0.00555617,0.00567333
SCilho2,8.01,0.8999999999999999,0.00533835,0.00516338,0.00582691,0.00526055,0.00512791,0.00532086,0.00586212,0.00555865,0.00594389,0.00506709
SCilho2,4.005,0.8999999999999999,0.00505364,0.00557618,0.00510846,0.00519279,0.00556538,0.0053769,0.00534984,0.00515926,0.00580644,0.00510635
SCilho2,2.0025,0.8999999999999999,0.00538439,0.00559046,0.00559046,0.00517479,0.00517479,0.00541719,0.00507405,0.00507405,0.00576145,0.00509891
SCilho2,1.00125,0.8999999999999999,0.00513127,0.00513127,0.00541783,0.00541783,0.00541783,0.00536751,0.00536751,0.00536751,0.00533832,0.00533832
SCilho2,0.500625,0.8999999999999999,0.00572758,0.0059564,0.0059564,0.0059564,0.0059564,0.00567921,0.00567921,0.00567921,0.00567921,0.00567921
SCilho2,16.02,0.95,0.00572455,0.00539861,0.00562034,0.00538949,0.00504148,0.00568765,0.00542591,0.00492208,0.00525425,0.00527347
SCilho2,8.01,0.95,0.00529684,0.00523414,0.00531039,0.00523488,0.00498074,0.005077,0.00554573,0.00529295,0.005324,0.00545035
SCilho2,4.005,0.95,0.00525294,0.00534945,0.00562242,0.00502692,0.00505663,0.005112,0.0056961,0.00497481,0.00571291,0.00558313
SCilho2,2.0025,0.95,0.00517719,0.00555469,0.00555469,0.00539266,0.00552361,0.00552361,0.0049924,0.00534444,0.00534444,0.00549464
SCilho2,1.00125,0.95,0.00551264,0.00533512,0.00533512,0.00533512,0.00544463,0.00544463,0.00544463,0.00556863,0.00556863,0.00556863
SCilho2,0.500625,0.95,0.00552112,0.00552112,0.00552112,0.00552112,0.00552112,0.00560842,0.00560842,0.00560842,0.00560842,0.00582459
SCilho2,16.02,0.99,0.00535925,0.00539861,0.00522227,0.00604769,0.00524363,0.00568765,0.00542591,0.00492208,0.00525425,0.00527347
SCilho2,8.01,0.99,0.00529684,0.00523414,0.00531039,0.00523488,0.00498074,0.0049471,0.00513469,0.00529295,0.005324,0.00545035
SCilho2,4.005,0.99,0.00525294,0.00534945,0.00562242,0.00502692,0.00505663,0.005112,0.0056961,0.00497481,0.00571291,0.00558313
SCilho2,2.0025,0.99,0.00517719,0.00517719,0.00555469,0.00539266,0.00552361,0.00552361,0.0049924,0.00534444,0.00534444,0.00549464
SCilho2,1.00125,0.99,0.00551264,0.00533512,0.00533512,0.00533512,0.00544463,0.00544463,0.00544463,0.00556863,0.00556863,0.00556863
SCilho2,0.500625,0.99,0.00596937,0.00552112,0.00552112,0.00552112,0.00552112,0.00560842,0.00560842,0.00560842,0.00560842,0.00582459
SCside4,16.02,0.09999999999999988,0.00294311,0.00355187,0.00366767,0.00339049,0.00348901,0.0036943,0.0033675,0.00336767,0.00324274,0.00322569
SCside4,8.01,0.09999999999999988,0.00418842,0.0035706,0.00442458,0.0043029,0.00387508,0.00440102,0.00406468,0.00374338,0.00414559,0.00414902
SCside4,4.005,0.09999999999999988,0.00533354,0.00514012,0.00514276,0.00496723,0.00551933,0.00552773,0.00471875,0.00541409,0.00512646,0.00527514
SCside4,2.0025,0.09999999999999988,0.00696826,0.00696826,0.0071938,0.0071938,0.00702417,0.00702417,0.00702417,0.00709754,0.00709754,0.00733614
