Ntotal,S_obs,p,lado_km,SiteCode
1660,53,0.3622448979591837,0.42,SCvolta1
1660,53,0.3549382716049383,0.54,SCvolta1
1660,53,0.31611570247933884,0.66,SCvolta1
1660,53,0.25,0.78,SCvolta1
1660,53,0.2011111111111111,0.9,SCvolta1
1660,53,0.17214532871972318,1.02,SCvolta1
1660,53,0.1703601108033241,1.14,SCvolta1
1660,53,0.18197278911564627,1.26,SCvolta1
1660,53,0.1776937618147448,1.38,SCvolta1
1660,53,0.1776,1.5,SCvolta1
1660,53,0.17352537722908093,1.62,SCvolta1
1660,53,0.1759809750297265,1.74,SCvolta1
1660,53,0.17481789802289283,1.86,SCvolta1
1660,53,0.17309458218549129,1.98,SCvolta1
1660,53,0.1730612244897959,2.1,SCvolta1
1660,53,0.17184075967859752,2.22,SCvolta1
1660,53,0.16666666666666666,2.34,SCvolta1
1660,53,0.1637418203450327,2.46,SCvolta1
1660,53,0.16049215792320173,2.58,SCvolta1
1660,53,0.15753086419753087,2.7,SCvolta1
1660,53,0.15685830692621094,2.82,SCvolta1
1660,53,0.15701790920449812,2.94,SCvolta1
1660,53,0.15580545943867743,3.06,SCvolta1
1660,53,0.1539693841224635,3.18,SCvolta1
1660,53,0.15338842975206612,3.3,SCvolta1
1660,53,0.15427823945829486,3.42,SCvolta1
1660,53,0.15426601551278368,3.54,SCvolta1
1660,53,0.15338618650900296,3.66,SCvolta1
1660,53,0.15148652053413958,3.78,SCvolta1
1660,53,0.14928994082840236,3.9,SCvolta1
1660,53,0.14730452216529294,4.02,SCvolta1
1660,53,0.1461352657004831,4.14,SCvolta1
1660,53,0.1453084705415592,4.26,SCvolta1
1660,53,0.1441170951398011,4.38,SCvolta1
1660,53,0.14151111111111112,4.5,SCvolta1
1660,53,0.13906223646483387,4.62,SCvolta1
1660,53,0.13627623778240666,4.74,SCvolta1
1660,53,0.1337067520195092,4.86,SCvolta1
1660,53,0.13122368994048483,4.98,SCvolta1
1660,53,0.12941176470588237,5.1,SCvolta1
1660,53,0.12785704848725063,5.22,SCvolta1
1660,53,0.12646761772503473,5.34,SCvolta1
1660,53,0.12483395725153967,5.46,SCvolta1
1660,53,0.12293328708521216,5.58,SCvolta1
1660,53,0.1210803324099723,5.7,SCvolta1
1660,53,0.11985864597725582,5.82,SCvolta1
1660,53,0.11883991429445975,5.94,SCvolta1
1660,53,0.11778257033624155,6.06,SCvolta1
1660,53,0.11666980865303045,6.18,SCvolta1
1660,53,0.11587301587301588,6.3,SCvolta1
1660,53,0.1151192243864093,6.42,SCvolta1
1660,53,0.11352158909182729,6.54,SCvolta1
1660,53,0.11149663176690204,6.66,SCvolta1
1660,53,0.10926854099772887,6.78,SCvolta1
1660,53,0.10705103969754254,6.9,SCvolta1
1660,53,0.1047008547008547,7.02,SCvolta1
1660,53,0.10232328225407811,7.14,SCvolta1
1660,53,0.10023222457482413,7.26,SCvolta1
1660,53,0.09828805605129222,7.38,SCvolta1
1660,53,0.096560000000000007,7.5,SCvolta1
1660,53,0.09476718953437907,7.62,SCvolta1
1660,53,0.0928279550507782,7.74,SCvolta1
1660,53,0.09087465765398287,7.86,SCvolta1
1660,53,0.08913731697665216,7.98,SCvolta1
1660,53,0.0877366255144033,8.1,SCvolta1
1660,53,0.08637913580904684,8.22,SCvolta1
1660,53,0.08498524921070338,8.34,SCvolta1
1660,53,0.0836099793772949,8.46,SCvolta1
1660,53,0.08244901951195657,8.58,SCvolta1
1660,53,0.08146254458977407,8.7,SCvolta1
1660,53,0.08081123605904947,8.82,SCvolta1
1660,53,0.08035674068735643,8.94,SCvolta1
1660,53,0.07999649138195693,9.06,SCvolta1
1660,53,0.08001196121149985,9.18,SCvolta1
1660,53,0.07995837669094694,9.3,SCvolta1
1660,53,0.08014523915777516,9.42,SCvolta1
1660,53,0.08049523357462125,9.54,SCvolta1
1660,53,0.08090930133868292,9.66,SCvolta1
1660,53,0.08113779216379992,9.78,SCvolta1
1660,53,0.0810376492194674,9.9,SCvolta1
1660,53,0.08089210799956972,10.02,SCvolta1
1660,53,0.08045061447428312,10.14,SCvolta1
1660,53,0.07992202729044834,10.26,SCvolta1
1660,53,0.07949647499081158,10.38,SCvolta1
1660,53,0.07918367346938776,10.5,SCvolta1
1660,53,0.07880877142583549,10.62,SCvolta1
1660,53,0.07847757560625448,10.74,SCvolta1
1660,53,0.07802722749610817,10.86,SCvolta1
1660,53,0.07750306070650065,10.98,SCvolta1
1660,53,0.07700511322132944,11.1,SCvolta1
1660,53,0.07646772855958134,11.22,SCvolta1
1660,53,0.07585873855715125,11.34,SCvolta1
1660,53,0.0752583536635509,11.46,SCvolta1
1660,53,0.07467314558780101,11.58,SCvolta1
1660,53,0.07414858645627877,11.7,SCvolta1
1660,53,0.07357829369476153,11.82,SCvolta1
1660,53,0.07292113835509205,11.94,SCvolta1
1660,53,0.07213930348258707,12.06,SCvolta1
1660,53,0.07144070470042951,12.18,SCvolta1
1660,53,0.07073765615704937,12.3,SCvolta1
1660,53,0.07024668020257183,12.42,SCvolta1
1660,53,0.06983013209404547,12.54,SCvolta1
1660,53,0.06925383526874958,12.66,SCvolta1
1660,53,0.06856002997641561,12.78,SCvolta1
1660,53,0.0677988101676582,12.9,SCvolta1
1660,53,0.06703794941493767,13.02,SCvolta1
1660,53,0.06640291069827568,13.14,SCvolta1
1660,53,0.06593333469830676,13.26,SCvolta1
1660,53,0.06542962858694122,13.38,SCvolta1
1660,53,0.06480987654320988,13.5,SCvolta1
1660,53,0.06412893710337868,13.62,SCvolta1
1660,53,0.06368108922408039,13.74,SCvolta1
1660,53,0.06331871591611851,13.86,SCvolta1
1660,53,0.0629179023374901,13.98,SCvolta1
1660,53,0.06255771842462653,14.1,SCvolta1
1660,53,0.06236091082269579,14.22,SCvolta1
1660,53,0.06215752525340943,14.34,SCvolta1
1660,53,0.061965186549818356,14.46,SCvolta1
1660,53,0.061766499009297364,14.58,SCvolta1
1660,53,0.06161182840483132,14.7,SCvolta1
1660,53,0.06144175449523841,14.82,SCvolta1
1660,53,0.06119659360332898,14.94,SCvolta1
1660,53,0.06086808145902446,15.06,SCvolta1
1660,53,0.06056960739895952,15.18,SCvolta1
1660,53,0.060230680507497115,15.3,SCvolta1
1660,53,0.059936562249239204,15.42,SCvolta1
1660,53,0.05952877864074775,15.54,SCvolta1
1660,53,0.05913007736234054,15.66,SCvolta1
1660,53,0.0587438014139282,15.78,SCvolta1
1660,53,0.058333926664293344,15.9,SCvolta1
1660,53,0.057859557575502533,16.02,SCvolta1
1660,53,0.05735479056397783,16.14,SCvolta1
1660,53,0.05683814218215983,16.26,SCvolta1
1660,53,0.056360611305666254,16.38,SCvolta1
1660,53,0.055993388429752065,16.5,SCvolta1
1660,53,0.05583286632172972,16.62,SCvolta1
1660,53,0.05562300073226192,16.74,SCvolta1
1660,53,0.055410265827433795,16.86,SCvolta1
1660,53,0.05524166864363396,16.98,SCvolta1
1660,53,0.05510003077870114,17.1,SCvolta1
1660,53,0.054908400004856195,17.22,SCvolta1
1660,53,0.054713784557177236,17.34,SCvolta1
1660,53,0.054457316281102015,17.46,SCvolta1
1660,53,0.054156134608440404,17.58,SCvolta1
1660,53,0.05382361390405056,17.7,SCvolta1
1660,53,0.05360280696981034,17.82,SCvolta1
1660,53,0.053433406785159,17.94,SCvolta1
1660,53,0.0532389267226631,18.06,SCvolta1
1660,53,0.053050354540404535,18.18,SCvolta1
1660,53,0.052875571083042194,18.3,SCvolta1
1660,53,0.05268225657566659,18.42,SCvolta1
1660,53,0.05240047758192729,18.54,SCvolta1
1660,53,0.05208279484289865,18.66,SCvolta1
1660,53,0.05178934152640121,18.78,SCvolta1
1660,53,0.05157722348198539,18.9,SCvolta1
1660,53,0.05137875787399616,19.02,SCvolta1
1660,53,0.05120085297903912,19.14,SCvolta1
1660,53,0.051037936355431336,19.26,SCvolta1
1660,53,0.050877512484544085,19.38,SCvolta1
1660,53,0.050764497041420116,19.5,SCvolta1
1660,53,0.050664459594684325,19.62,SCvolta1
1660,53,0.05055154701083693,19.74,SCvolta1
1660,53,0.050449064904482435,19.86,SCvolta1
1660,53,0.050394989584178776,19.98,SCvolta1
1660,53,0.05030741813321452,20.1,SCvolta1
1660,53,0.050235979888878124,20.22,SCvolta1
1660,53,0.05022145647879848,20.34,SCvolta1
1660,53,0.05015866736612172,20.46,SCvolta1
1660,53,0.05002379960730648,20.58,SCvolta1
1660,53,0.049842470069313166,20.7,SCvolta1
1660,53,0.04961630775108173,20.82,SCvolta1
1660,53,0.04936741077659461,20.94,SCvolta1
1660,53,0.04917573720992524,21.06,SCvolta1
1660,53,0.04897318813247839,21.18,SCvolta1
1660,53,0.04876611783376314,21.3,SCvolta1
1660,53,0.048660640726878986,21.42,SCvolta1
1660,53,0.04856223958535393,21.54,SCvolta1
1660,53,0.048420822430767105,21.66,SCvolta1
1660,53,0.048279564996319316,21.78,SCvolta1
1660,53,0.04817789453931319,21.9,SCvolta1
1660,53,0.04805329314197893,22.02,SCvolta1
1660,53,0.04793222728975257,22.14,SCvolta1
1660,53,0.04779099250949935,22.26,SCvolta1
1412,137,0.91,0.3,SCcric1
1412,137,0.826530612244898,0.42,SCcric1
1412,137,0.7345679012345679,0.54,SCcric1
1412,137,0.6942148760330579,0.66,SCcric1
1412,137,0.6701183431952663,0.78,SCcric1
1412,137,0.64,0.9,SCcric1
1412,137,0.6237024221453287,1.02,SCcric1
1412,137,0.603185595567867,1.14,SCcric1
1412,137,0.5884353741496599,1.26,SCcric1
1412,137,0.5760869565217391,1.38,SCcric1
1412,137,0.5592,1.5,SCcric1
1412,137,0.5438957475994513,1.62,SCcric1
1412,137,0.5338882282996433,1.74,SCcric1
1412,137,0.5275754422476587,1.86,SCcric1
1412,137,0.5259412304866851,1.98,SCcric1
1412,137,0.5177551020408163,2.1,SCcric1
1412,137,0.5098612125639153,2.22,SCcric1
1412,137,0.5113412228796844,2.34,SCcric1
1412,137,0.5081796549672813,2.46,SCcric1
1412,137,0.4947268793942672,2.58,SCcric1
1412,137,0.48444444444444446,2.7,SCcric1
1412,137,0.47793119058397465,2.82,SCcric1
1412,137,0.4684506455643482,2.94,SCcric1
1412,137,0.4617454825067282,3.06,SCcric1
1412,137,0.45558917764328943,3.18,SCcric1
1412,137,0.4487603305785124,3.3,SCcric1
1412,137,0.4440597106802093,3.42,SCcric1
1412,137,0.442545245619075,3.54,SCcric1
1412,137,0.4412120397742542,3.66,SCcric1
1412,137,0.4411690602166793,3.78,SCcric1
1412,137,0.4414792899408284,3.9,SCcric1
1412,137,0.44230340833147697,4.02,SCcric1
1412,137,0.44076874606175176,4.14,SCcric1
1412,137,0.43929775838127355,4.26,SCcric1
1412,137,0.44201538750234565,4.38,SCcric1
1412,137,0.4454222222222222,4.5,SCcric1
1412,137,0.4497385731151965,4.62,SCcric1
1412,137,0.45385354911071946,4.74,SCcric1
1412,137,0.45759030635573844,4.86,SCcric1
1412,137,0.4637465524749601,4.98,SCcric1
1412,137,0.4686159169550173,5.1,SCcric1
1412,137,0.47304795877923106,5.22,SCcric1
1412,137,0.4780646383032445,5.34,SCcric1
1412,137,0.48261079579760896,5.46,SCcric1
1412,137,0.4875708174355417,5.58,SCcric1
1412,137,0.4919667590027701,5.7,SCcric1
1412,137,0.4951907747900946,5.82,SCcric1
1412,137,0.49938781756963574,5.94,SCcric1
1412,137,0.5028183511420449,6.06,SCcric1
1412,137,0.5061740032048261,6.18,SCcric1
1412,137,0.5089569160997732,6.3,SCcric1
1412,137,0.5106559524849332,6.42,SCcric1
1412,137,0.5117835199057318,6.54,SCcric1
1412,137,0.512823634445256,6.66,SCcric1
1412,137,0.5137442242932101,6.78,SCcric1
1412,137,0.5130245746691872,6.9,SCcric1
1412,137,0.5114873255898897,7.02,SCcric1
1412,137,0.5094449544523691,7.14,SCcric1
1412,137,0.506591079844273,7.26,SCcric1
1412,137,0.5031561900984863,7.38,SCcric1
1412,137,0.500752,7.5,SCcric1
1412,137,0.49848099696199394,7.62,SCcric1
1412,137,0.49680007211105104,7.74,SCcric1
1412,137,0.4959792552881534,7.86,SCcric1
1412,137,0.49407824071456835,7.98,SCcric1
1412,137,0.4921947873799726,8.1,SCcric1
1412,137,0.4900234429111833,8.22,SCcric1
1412,137,0.4880440970964236,8.34,SCcric1
1412,137,0.48636889492480256,8.46,SCcric1
1412,137,0.48569612205975843,8.58,SCcric1
1412,137,0.4850178359096314,8.7,SCcric1
1412,137,0.4833287056319126,8.82,SCcric1
1412,137,0.48182514301157603,8.94,SCcric1
1412,137,0.48015437919389503,9.06,SCcric1
1412,137,0.47879020889401513,9.18,SCcric1
1412,137,0.4781165452653486,9.3,SCcric1
1412,137,0.4768651872286908,9.42,SCcric1
1412,137,0.47522843241960366,9.54,SCcric1
1412,137,0.4740172061263069,9.66,SCcric1
1412,137,0.47301366253904925,9.78,SCcric1
1412,137,0.4725803489439853,9.9,SCcric1
1412,137,0.47251604575280576,10.02,SCcric1
1412,137,0.47197226987850566,10.14,SCcric1
1412,137,0.4713843575801101,10.26,SCcric1
1412,137,0.47063049216479,10.38,SCcric1
1412,137,0.4704244897959184,10.5,SCcric1
1412,137,0.47005170927894285,10.62,SCcric1
1412,137,0.46973409069629535,10.74,SCcric1
1412,137,0.4697429870883062,10.86,SCcric1
1412,137,0.4695123771984831,10.98,SCcric1
1412,137,0.4693352812271731,11.1,SCcric1
1412,137,0.4689224741914267,11.22,SCcric1
1412,137,0.46929677220682514,11.34,SCcric1
1412,137,0.47025849072119735,11.46,SCcric1
1412,137,0.4710126446347553,11.58,SCcric1
1412,137,0.47119000657462196,11.7,SCcric1
1412,137,0.4703870236285398,11.82,SCcric1
1412,137,0.4687949799247494,11.94,SCcric1
1412,137,0.46724090987846834,12.06,SCcric1
1412,137,0.4659419058943435,12.18,SCcric1
1412,137,0.4642236763831053,12.3,SCcric1
1412,137,0.4624145254264977,12.42,SCcric1
1412,137,0.46096701082850666,12.54,SCcric1
1412,137,0.45982794636239077,12.66,SCcric1
1412,137,0.458881615199806,12.78,SCcric1
1412,137,0.458209843158464,12.9,SCcric1
1412,137,0.4569697806281722,13.02,SCcric1
1412,137,0.45571401763933195,13.14,SCcric1
1412,137,0.4548432669273766,13.26,SCcric1
1412,137,0.4545285447123409,13.38,SCcric1
1412,137,0.45426666666666665,13.5,SCcric1
1412,137,0.4536183508315706,13.62,SCcric1
1412,137,0.4530424667721821,13.74,SCcric1
1412,137,0.4525730402353779,13.86,SCcric1
1412,137,0.45200224723240434,13.98,SCcric1
1412,137,0.4513580805794477,14.1,SCcric1
1412,137,0.45114297922341506,14.22,SCcric1
1412,137,0.45110817387650776,14.34,SCcric1
1412,137,0.45064651090718133,14.46,SCcric1
1412,137,0.44992717912242375,14.58,SCcric1
1412,137,0.44952936276551436,14.7,SCcric1
1412,137,0.4487985379206347,14.82,SCcric1
1412,137,0.4485371203690263,14.94,SCcric1
1412,137,0.4482508214155331,15.06,SCcric1
1412,137,0.4478315549375869,15.18,SCcric1
1412,137,0.4474317570165321,15.3,SCcric1
1412,137,0.4472891338248876,15.42,SCcric1
1412,137,0.4474217736765999,15.54,SCcric1
1412,137,0.4473069978420751,15.66,SCcric1
1412,137,0.4469343202879903,15.78,SCcric1
1412,137,0.44658241367034535,15.9,SCcric1
1412,137,0.446117213034269,16.02,SCcric1
1412,137,0.4453296665330772,16.14,SCcric1
1412,137,0.4444452009095737,16.26,SCcric1
1412,137,0.44333078399012465,16.38,SCcric1
1412,137,0.44234380165289255,16.5,SCcric1
1412,137,0.44153774974260057,16.62,SCcric1
1412,137,0.4405968576971005,16.74,SCcric1
1412,137,0.43934347336026647,16.86,SCcric1
1412,137,0.4383716864987701,16.98,SCcric1
1412,137,0.4373961218836565,17.1,SCcric1
1412,137,0.43657504643737327,17.22,SCcric1
1412,137,0.43569880628823887,17.34,SCcric1
1412,137,0.4345868612793897,17.46,SCcric1
1412,137,0.43335100001164834,17.58,SCcric1
1412,137,0.4323786268313703,17.7,SCcric1
1412,137,0.4313845525966738,17.82,SCcric1
1412,137,0.4302999966443328,17.94,SCcric1
1412,137,0.4292943786492423,18.06,SCcric1
1412,137,0.42821237569301485,18.18,SCcric1
1412,137,0.4272614888470841,18.3,SCcric1
1412,137,0.4263573088308629,18.42,SCcric1
1412,137,0.42526261769357254,18.54,SCcric1
1412,137,0.4237264916615833,18.66,SCcric1
1412,137,0.42224581245087733,18.78,SCcric1
1412,137,0.42083648274124463,18.9,SCcric1
1412,137,0.41943396789698373,19.02,SCcric1
1412,137,0.41804817169642594,19.14,SCcric1
1412,137,0.4169408293785969,19.26,SCcric1
1412,137,0.4159342081300501,19.38,SCcric1
1412,137,0.4149207100591716,19.5,SCcric1
1412,137,0.41386574268907406,19.62,SCcric1
1412,137,0.41292809563843647,19.74,SCcric1
1412,137,0.4122406695813291,19.86,SCcric1
1412,137,0.411526391256121,19.98,SCcric1
1412,137,0.4108710180441078,20.1,SCcric1
1412,137,0.4100943039033539,20.22,SCcric1
1412,137,0.40947912043925827,20.34,SCcric1
1412,137,0.4090350100188337,20.46,SCcric1
1412,137,0.40866900696138514,20.58,SCcric1
1412,137,0.4080697332493174,20.7,SCcric1
1412,137,0.40747369382687343,20.82,SCcric1
1412,137,0.40698352230277257,20.94,SCcric1
1412,137,0.40657746284526913,21.06,SCcric1
1412,137,0.4061464260205924,21.18,SCcric1
1412,137,0.40555048601467963,21.3,SCcric1
1412,137,0.4049541385181524,21.42,SCcric1
1412,137,0.40431871261085806,21.54,SCcric1
1412,137,0.40352667643741225,21.66,SCcric1
1412,137,0.4026212538609233,21.78,SCcric1
1412,137,0.4017583036216926,21.9,SCcric1
1412,137,0.4009904298049581,22.02,SCcric1
1412,137,0.4001696521030251,22.14,SCcric1
1412,137,0.3993286883995321,22.26,SCcric1
2059,78,1,0.3,SCvolta2
2059,78,1,0.42,SCvolta2
2059,78,1,0.54,SCvolta2
2059,78,1,0.66,SCvolta2
2059,78,0.9985207100591716,0.78,SCvolta2
2059,78,0.9877777777777778,0.9,SCvolta2
2059,78,0.9757785467128027,1.02,SCvolta2
2059,78,0.9591412742382271,1.14,SCvolta2
2059,78,0.9393424036281179,1.26,SCvolta2
2059,78,0.9177693761814745,1.38,SCvolta2
2059,78,0.892,1.5,SCvolta2
2059,78,0.8710562414266118,1.62,SCvolta2
2059,78,0.8498810939357907,1.74,SCvolta2
2059,78,0.8296045785639958,1.86,SCvolta2
2059,78,0.8087695133149678,1.98,SCvolta2
2059,78,0.7879591836734694,2.1,SCvolta2
2059,78,0.7660701241782323,2.22,SCvolta2
2059,78,0.7417817225509533,2.34,SCvolta2
2059,78,0.7190660321237359,2.46,SCvolta2
2059,78,0.7030827474310438,2.58,SCvolta2
2059,78,0.692962962962963,2.7,SCvolta2
2059,78,0.6833408782254414,2.82,SCvolta2
2059,78,0.6745106205747605,2.94,SCvolta2
2059,78,0.6630142252979623,3.06,SCvolta2
2059,78,0.6490744037023852,3.18,SCvolta2
2059,78,0.6360330578512396,3.3,SCvolta2
2059,78,0.6278855032317636,3.42,SCvolta2
2059,78,0.6211577133007756,3.54,SCvolta2
2059,78,0.6146869121203977,3.66,SCvolta2
2059,78,0.6073948097757622,3.78,SCvolta2
2059,78,0.5985798816568048,3.9,SCvolta2
2059,78,0.5884940966807752,4.02,SCvolta2
2059,78,0.5778722957361899,4.14,SCvolta2
2059,78,0.5670005951200159,4.26,SCvolta2
2059,78,0.557280915744042,4.38,SCvolta2
2059,78,0.5487555555555556,4.5,SCvolta2
2059,78,0.5404368358913814,4.62,SCvolta2
2059,78,0.5340890882871334,4.74,SCvolta2
2059,78,0.5272824264593812,4.86,SCvolta2
2059,78,0.5205037015532008,4.98,SCvolta2
2059,78,0.5162975778546712,5.1,SCvolta2
2059,78,0.5130796670630202,5.22,SCvolta2
2059,78,0.5096578714808736,5.34,SCvolta2
2059,78,0.5068530370728173,5.46,SCvolta2
2059,78,0.5034107989362933,5.58,SCvolta2
2059,78,0.501163434903047,5.7,SCvolta2
2059,78,0.4982197895631842,5.82,SCvolta2
2059,78,0.49558718498112436,5.94,SCvolta2
2059,78,0.49333398686403296,6.06,SCvolta2
2059,78,0.49179941559053636,6.18,SCvolta2
2059,78,0.4907482993197279,6.3,SCvolta2
2059,78,0.48967158703816926,6.42,SCvolta2
2059,78,0.48867940409056476,6.54,SCvolta2
2059,78,0.4879068257446636,6.66,SCvolta2
2059,78,0.4871759730597541,6.78,SCvolta2
2059,78,0.48725897920604916,6.9,SCvolta2
2059,78,0.48714296150193587,7.02,SCvolta2
2059,78,0.4857884330202669,7.14,SCvolta2
2059,78,0.48388088245338434,7.26,SCvolta2
2059,78,0.48213695551589664,7.38,SCvolta2
2059,78,0.48096,7.5,SCvolta2
2059,78,0.48060946121892245,7.62,SCvolta2
2059,78,0.47953848927348114,7.74,SCvolta2
2059,78,0.4782792378066546,7.86,SCvolta2
2059,78,0.47683588670925436,7.98,SCvolta2
2059,78,0.47565157750342935,8.1,SCvolta2
2059,78,0.4745990729394214,8.22,SCvolta2
2059,78,0.4737073650432172,8.34,SCvolta2
2059,78,0.4723102459634827,8.46,SCvolta2
2059,78,0.47080541835786593,8.58,SCvolta2
2059,78,0.46839476813317477,8.7,SCvolta2
2059,78,0.4652228238234069,8.82,SCvolta2
2059,78,0.46134183144903385,8.94,SCvolta2
2059,78,0.4573702907767203,9.06,SCvolta2
2059,78,0.4531910803537101,9.18,SCvolta2
2059,78,0.449573361082206,9.3,SCvolta2
2059,78,0.447087102925068,9.42,SCvolta2
2059,78,0.44516633044578935,9.54,SCvolta2
2059,78,0.4439257744685776,9.66,SCvolta2
2059,78,0.44259287139147124,9.78,SCvolta2
2059,78,0.4418273645546373,9.9,SCvolta2
2059,78,0.441294058589408,10.02,SCvolta2
2059,78,0.4408634151465285,10.14,SCvolta2
2059,78,0.4403406176259362,10.26,SCvolta2
2059,78,0.43979919141969326,10.38,SCvolta2
2059,78,0.43964897959183674,10.5,SCvolta2
2059,78,0.4394011937821188,10.62,SCvolta2
2059,78,0.43871133859742206,10.74,SCvolta2
2059,78,0.43779951771923936,10.86,SCvolta2
2059,78,0.4367628176416137,10.98,SCvolta2
2059,78,0.43580715850986124,11.1,SCvolta2
2059,78,0.4347207526666476,11.22,SCvolta2
2059,78,0.43416337728507043,11.34,SCvolta2
2059,78,0.433643540473123,11.46,SCvolta2
2059,78,0.432541813203039,11.58,SCvolta2
2059,78,0.4308218277449047,11.7,SCvolta2
2059,78,0.4291079388801567,11.82,SCvolta2
2059,78,0.4276470291154264,11.94,SCvolta2
2059,78,0.4266416672854632,12.06,SCvolta2
2059,78,0.4263753063651144,12.18,SCvolta2
2059,78,0.4260737656157049,12.3,SCvolta2
2059,78,0.4256750449252025,12.42,SCvolta2
2059,78,0.4250932899887823,12.54,SCvolta2
2059,78,0.4241481548033512,12.66,SCvolta2
2059,78,0.42321849721175253,12.78,SCvolta2
2059,78,0.4227095727420227,12.9,SCvolta2
2059,78,0.42207840472297137,13.02,SCvolta2
2059,78,0.4209461854423386,13.14,SCvolta2
2059,78,0.4196371900657235,13.26,SCvolta2
2059,78,0.418488206076937,13.38,SCvolta2
2059,78,0.41706666666666664,13.5,SCvolta2
2059,78,0.4155475557453085,13.62,SCvolta2
2059,78,0.41459449667245096,13.74,SCvolta2
2059,78,0.4136869623882611,13.86,SCvolta2
2059,78,0.4125927904363683,13.98,SCvolta2
2059,78,0.41168854685378,14.1,SCvolta2
2059,78,0.4109117128665278,14.22,SCvolta2
2059,78,0.4104182349748779,14.34,SCvolta2
2059,78,0.40982421101565053,14.46,SCvolta2
2059,78,0.408965435485783,14.58,SCvolta2
2059,78,0.4080591420241566,14.7,SCvolta2
2059,78,0.4072718779196512,14.82,SCvolta2
2059,78,0.40665069918227126,14.94,SCvolta2
2059,78,0.4059697465119601,15.06,SCvolta2
2059,78,0.4053258135574685,15.18,SCvolta2
2059,78,0.40490965013456365,15.3,SCvolta2
2059,78,0.40437402534481975,15.42,SCvolta2
2059,78,0.40401902177963955,15.54,SCvolta2
2059,78,0.4038108659591022,15.66,SCvolta2
2059,78,0.4037646922754413,15.78,SCvolta2
2059,78,0.4036988252046992,15.9,SCvolta2
2059,78,0.4040630391785549,16.02,SCvolta2
2059,78,0.40487624549135587,16.14,SCvolta2
2059,78,0.4053798287060361,16.26,SCvolta2
2059,78,0.4053422157817762,16.38,SCvolta2
2059,78,0.4049917355371901,16.5,SCvolta2
2059,78,0.40463840268998685,16.62,SCvolta2
2059,78,0.40427923587826464,16.74,SCvolta2
2059,78,0.40417737870594345,16.86,SCvolta2
2059,78,0.404459413902034,16.98,SCvolta2
2059,78,0.4048076331178824,17.1,SCvolta2
2059,78,0.4050947565224781,17.22,SCvolta2
2059,78,0.40527232672022606,17.34,SCvolta2
2059,78,0.4053418122128931,17.46,SCvolta2
2059,78,0.4054065859823644,17.58,SCvolta2
2059,78,0.40556162022407355,17.7,SCvolta2
2059,78,0.40563321203051844,17.82,SCvolta2
2059,78,0.40562465744231047,17.94,SCvolta2
2059,78,0.40519144380304856,18.06,SCvolta2
2059,78,0.40455184132274613,18.18,SCvolta2
2059,78,0.40418167159365764,18.3,SCvolta2
2059,78,0.40402285435389235,18.42,SCvolta2
2059,78,0.40387354552214577,18.54,SCvolta2
2059,78,0.403826469949649,18.66,SCvolta2
2059,78,0.4037220957649869,18.78,SCvolta2
2059,78,0.4036381960191484,18.9,SCvolta2
2059,78,0.4036536337310551,19.02,SCvolta2
2059,78,0.4035435972523855,19.14,SCvolta2
2059,78,0.4036160363350511,19.26,SCvolta2
2059,78,0.403797122564196,19.38,SCvolta2
2059,78,0.4039621301775148,19.5,SCvolta2
2059,78,0.40427059076583527,19.62,SCvolta2
2059,78,0.4046063875980451,19.74,SCvolta2
2059,78,0.4048543733627842,19.86,SCvolta2
2059,78,0.40487334181027873,19.98,SCvolta2
2059,78,0.4045466696368902,20.1,SCvolta2
2059,78,0.403844799196964,20.22,SCvolta2
2059,78,0.40322482400953696,20.34,SCvolta2
2059,78,0.4026754155881012,20.46,SCvolta2
2059,78,0.40218148900543144,20.58,SCvolta2
2059,78,0.40181264440243647,20.7,SCvolta2
2059,78,0.40137365147123555,20.82,SCvolta2
2059,78,0.400895723352025,20.94,SCvolta2
2059,78,0.40024228699442377,21.06,SCvolta2
2059,78,0.39954577919732925,21.18,SCvolta2
2059,78,0.3989168815711168,21.3,SCvolta2
2059,78,0.39830245823819727,21.42,SCvolta2
2059,78,0.3976226131082161,21.54,SCvolta2
2059,78,0.3968661996147973,21.66,SCvolta2
2059,78,0.39598843430548913,21.78,SCvolta2
2059,78,0.39526552824169636,21.9,SCvolta2
2059,78,0.39462762363667414,22.02,SCvolta2
2059,78,0.3941033041766732,22.14,SCvolta2
2059,78,0.39364179277976763,22.26,SCvolta2
3161,149,0.97,0.3,SCtimbe1
3161,149,0.8775510204081632,0.42,SCtimbe1
3161,149,0.7037037037037037,0.54,SCtimbe1
3161,149,0.5743801652892562,0.66,SCtimbe1
3161,149,0.4467455621301775,0.78,SCtimbe1
3161,149,0.3611111111111111,0.9,SCtimbe1
3161,149,0.31314878892733566,1.02,SCtimbe1
3161,149,0.28185595567867033,1.14,SCtimbe1
3161,149,0.2613378684807256,1.26,SCtimbe1
3161,149,0.24810964083175804,1.38,SCtimbe1
3161,149,0.2424,1.5,SCtimbe1
3161,149,0.23868312757201646,1.62,SCtimbe1
3161,149,0.23543400713436385,1.74,SCtimbe1
3161,149,0.23283038501560874,1.86,SCtimbe1
3161,149,0.230257116620753,1.98,SCtimbe1
3161,149,0.22918367346938776,2.1,SCtimbe1
3161,149,0.22680788897005114,2.22,SCtimbe1
3161,149,0.22534516765285997,2.34,SCtimbe1
