SiteCode,effort_ha,Ntotal,S_obs,tif.path,k,d
PRsapo,1,1482,124,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRsapo.tif,0.1499999999999999,6.700859604621065
PRsapo,1,1482,124,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRsapo.tif,0.09999999999999987,8.629163338191857
PRsapo,1,1482,124,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRsapo.tif,0.05,12.975267891464233
PRdiam4,1.2,1487,73,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam4.tif,0.99,0.7310952687665655
PRdiam4,1.2,1487,73,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam4.tif,0.95,1.0382642056966447
PRdiam4,1.2,1487,73,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam4.tif,0.8999999999999999,1.2701843121883598
PRdiam4,1.2,1487,73,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam4.tif,0.85,1.4593731807451749
PRdiam4,1.2,1487,73,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam4.tif,0.7999999999999999,1.6600374844870893
PRdiam4,1.2,1487,73,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam4.tif,0.75,1.8396908086470352
PRdiam4,1.2,1487,73,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam4.tif,0.7,2.04093481573641
PRdiam4,1.2,1487,73,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam4.tif,0.6499999999999999,2.236999706248573
PRdiam4,1.2,1487,73,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam4.tif,0.5999999999999999,2.45426228078092
PRdiam4,1.2,1487,73,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam4.tif,0.5499999999999999,2.687793650344309
PRdiam4,1.2,1487,73,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam4.tif,0.49999999999999994,2.985624141144199
PRdiam4,1.2,1487,73,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam4.tif,0.44999999999999996,3.2843398007885027
PRdiam4,1.2,1487,73,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam4.tif,0.3999999999999999,3.6402034854947165
PRdiam4,1.2,1487,73,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam4.tif,0.34999999999999987,4.06332694033204
PRdiam4,1.2,1487,73,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam4.tif,0.29999999999999993,4.575162521187495
PRdiam4,1.2,1487,73,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam4.tif,0.2499999999999999,5.214453790273819
PRdiam4,1.2,1487,73,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam4.tif,0.19999999999999996,6.111989113850985
PRdiam4,1.2,1487,73,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam4.tif,0.1499999999999999,7.322454125449801
PRdiam4,1.2,1487,73,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam4.tif,0.09999999999999987,9.405971776967835
PRdiam4,1.2,1487,73,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam4.tif,0.05,13.9811851420344
PRtele,1,1041,108,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRtele.tif,0.99,0.7905192986177606
PRtele,1,1041,108,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRtele.tif,0.95,1.1292709824446656
PRtele,1,1041,108,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRtele.tif,0.8999999999999999,1.380529045231786
PRtele,1,1041,108,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRtele.tif,0.85,1.5947461801499894
PRtele,1,1041,108,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRtele.tif,0.7999999999999999,1.804911907924658
PRtele,1,1041,108,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRtele.tif,0.75,2.0143231613243593
PRtele,1,1041,108,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRtele.tif,0.7,2.2256974509216314
PRtele,1,1041,108,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRtele.tif,0.6499999999999999,2.4488545755377
PRtele,1,1041,108,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRtele.tif,0.5999999999999999,2.6964314685950033
PRtele,1,1041,108,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRtele.tif,0.5499999999999999,2.956872766633472
PRtele,1,1041,108,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRtele.tif,0.49999999999999994,3.255266691495866
PRtele,1,1041,108,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRtele.tif,0.44999999999999996,3.576401475961714
PRtele,1,1041,108,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRtele.tif,0.3999999999999999,3.957446682446768
PRtele,1,1041,108,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRtele.tif,0.34999999999999987,4.416217659081869
PRtele,1,1041,108,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRtele.tif,0.29999999999999993,4.974646312443535
PRtele,1,1041,108,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRtele.tif,0.2499999999999999,5.7167468860893775
PRtele,1,1041,108,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRtele.tif,0.19999999999999996,6.613002167944907
PRtele,1,1041,108,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRtele.tif,0.1499999999999999,7.915560931673415
PRtele,1,1041,108,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRtele.tif,0.09999999999999987,10.221208016549589
PRtele,1,1041,108,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRtele.tif,0.05,15.298562399997833
PRipir,1,1577,42,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRipir.tif,0.99,0.6413839146038824
PRipir,1,1577,42,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRipir.tif,0.95,0.9177810236257404
PRipir,1,1577,42,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRipir.tif,0.8999999999999999,1.1247617287050993
PRipir,1,1577,42,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRipir.tif,0.85,1.2979878379541878
PRipir,1,1577,42,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRipir.tif,0.7999999999999999,1.4643754408947633
PRipir,1,1577,42,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRipir.tif,0.75,1.6315528982595462
PRipir,1,1577,42,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRipir.tif,0.7,1.81247205644621
PRipir,1,1577,42,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRipir.tif,0.6499999999999999,1.988853086241656
PRipir,1,1577,42,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRipir.tif,0.5999999999999999,2.1874409575832803
PRipir,1,1577,42,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRipir.tif,0.5499999999999999,2.3985492813656073
PRipir,1,1577,42,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRipir.tif,0.49999999999999994,2.6405210049457923
PRipir,1,1577,42,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRipir.tif,0.44999999999999996,2.9034279245918713
PRipir,1,1577,42,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRipir.tif,0.3999999999999999,3.2126800676532743
PRipir,1,1577,42,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRipir.tif,0.34999999999999987,3.578032410980876
PRipir,1,1577,42,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRipir.tif,0.29999999999999993,4.052122670050651
PRipir,1,1577,42,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRipir.tif,0.2499999999999999,4.633334154449056
PRipir,1,1577,42,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRipir.tif,0.19999999999999996,5.322351813860518
PRipir,1,1577,42,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRipir.tif,0.1499999999999999,6.543586637859469
PRipir,1,1577,42,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRipir.tif,0.09999999999999987,8.309849894277457
PRipir,1,1577,42,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRipir.tif,0.05,12.443588656612407
PRdiam2,1.05,1146,85,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam2.tif,0.99,0.7746871442489665
PRdiam2,1.05,1146,85,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam2.tif,0.95,1.0977217082269597
PRdiam2,1.05,1146,85,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam2.tif,0.8999999999999999,1.3452472299778744
PRdiam2,1.05,1146,85,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam2.tif,0.85,1.554556782162427
PRdiam2,1.05,1146,85,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam2.tif,0.7999999999999999,1.7690441551594795
PRdiam2,1.05,1146,85,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam2.tif,0.75,1.9559446385336114
PRdiam2,1.05,1146,85,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam2.tif,0.7,2.1688406379010132
PRdiam2,1.05,1146,85,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam2.tif,0.6499999999999999,2.3933673365209738
PRdiam2,1.05,1146,85,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam2.tif,0.5999999999999999,2.625280143426405
PRdiam2,1.05,1146,85,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam2.tif,0.5499999999999999,2.879540881497206
PRdiam2,1.05,1146,85,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam2.tif,0.49999999999999994,3.1733086056666684
PRdiam2,1.05,1146,85,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam2.tif,0.44999999999999996,3.49107663303357
PRdiam2,1.05,1146,85,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam2.tif,0.3999999999999999,3.8697530830634475
PRdiam2,1.05,1146,85,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam2.tif,0.34999999999999987,4.3089386356188975
PRdiam2,1.05,1146,85,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam2.tif,0.29999999999999993,4.865273004352509
PRdiam2,1.05,1146,85,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam2.tif,0.2499999999999999,5.5658694499725545
PRdiam2,1.05,1146,85,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam2.tif,0.19999999999999996,6.481542051627565
PRdiam2,1.05,1146,85,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam2.tif,0.1499999999999999,7.882863686467762
PRdiam2,1.05,1146,85,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam2.tif,0.09999999999999987,9.996684476598903
PRdiam2,1.05,1146,85,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRdiam2.tif,0.05,14.959673283752378
PRvent,1,1270,107,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRvent.tif,0.99,0.7197850793566147
PRvent,1,1270,107,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRvent.tif,0.95,1.0139601568575445
PRvent,1,1270,107,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRvent.tif,0.8999999999999999,1.2490545863020404
PRvent,1,1270,107,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRvent.tif,0.85,1.450845438082615
PRvent,1,1270,107,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRvent.tif,0.7999999999999999,1.627113392648401
PRvent,1,1270,107,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRvent.tif,0.75,1.819774706774694
PRvent,1,1270,107,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRvent.tif,0.7,2.004357663312355
PRvent,1,1270,107,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRvent.tif,0.6499999999999999,2.2171431908169286
PRvent,1,1270,107,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRvent.tif,0.5999999999999999,2.430603677925162
PRvent,1,1270,107,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRvent.tif,0.5499999999999999,2.667043540555583
PRvent,1,1270,107,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRvent.tif,0.49999999999999994,2.925976131769998
PRvent,1,1270,107,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRvent.tif,0.44999999999999996,3.24145913421631
PRvent,1,1270,107,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRvent.tif,0.3999999999999999,3.5883396948012027
PRvent,1,1270,107,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRvent.tif,0.34999999999999987,4.003777996831114
PRvent,1,1270,107,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRvent.tif,0.29999999999999993,4.504824596971453
PRvent,1,1270,107,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRvent.tif,0.2499999999999999,5.1963653795275455
PRvent,1,1270,107,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRvent.tif,0.19999999999999996,6.056379767046104
PRvent,1,1270,107,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRvent.tif,0.1499999999999999,7.286875693735
PRvent,1,1270,107,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRvent.tif,0.09999999999999987,9.278778942597897
PRvent,1,1270,107,dados/paisagens/paisagens_mapbiomas6_padronizadas/PRvent.tif,0.05,13.813064936238316
RJpnrj,1.44,2164,84,dados/paisagens/paisagens_mapbiomas6_padronizadas/RJpnrj.tif,0.99,0.6584972853813602
RJpnrj,1.44,2164,84,dados/paisagens/paisagens_mapbiomas6_padronizadas/RJpnrj.tif,0.95,0.9338984246694674
RJpnrj,1.44,2164,84,dados/paisagens/paisagens_mapbiomas6_padronizadas/RJpnrj.tif,0.8999999999999999,1.15010670201773
RJpnrj,1.44,2164,84,dados/paisagens/paisagens_mapbiomas6_padronizadas/RJpnrj.tif,0.85,1.3305613621197823
RJpnrj,1.44,2164,84,dados/paisagens/paisagens_mapbiomas6_padronizadas/RJpnrj.tif,0.7999999999999999,1.4952059071399177
RJpnrj,1.44,2164,84,dados/paisagens/paisagens_mapbiomas6_padronizadas/RJpnrj.tif,0.75,1.672620105530979
RJpnrj,1.44,2164,84,dados/paisagens/paisagens_mapbiomas6_padronizadas/RJpnrj.tif,0.7,1.8427498476207376
RJpnrj,1.44,2164,84,dados/paisagens/paisagens_mapbiomas6_padronizadas/RJpnrj.tif,0.6499999999999999,2.033682128086911
RJpnrj,1.44,2164,84,dados/paisagens/paisagens_mapbiomas6_padronizadas/RJpnrj.tif,0.5999999999999999,2.244695999620414
RJpnrj,1.44,2164,84,dados/paisagens/paisagens_mapbiomas6_padronizadas/RJpnrj.tif,0.5499999999999999,2.446297894851719
RJpnrj,1.44,2164,84,dados/paisagens/paisagens_mapbiomas6_padronizadas/RJpnrj.tif,0.49999999999999994,2.716081487867872
RJpnrj,1.44,2164,84,dados/paisagens/paisagens_mapbiomas6_padronizadas/RJpnrj.tif,0.44999999999999996,2.9844175188979616
RJpnrj,1.44,2164,84,dados/paisagens/paisagens_mapbiomas6_padronizadas/RJpnrj.tif,0.3999999999999999,3.2826086630079785
RJpnrj,1.44,2164,84,dados/paisagens/paisagens_mapbiomas6_padronizadas/RJpnrj.tif,0.34999999999999987,3.678704694317492
RJpnrj,1.44,2164,84,dados/paisagens/paisagens_mapbiomas6_padronizadas/RJpnrj.tif,0.29999999999999993,4.154884323291684
RJpnrj,1.44,2164,84,dados/paisagens/paisagens_mapbiomas6_padronizadas/RJpnrj.tif,0.2499999999999999,4.7848975899905914
RJpnrj,1.44,2164,84,dados/paisagens/paisagens_mapbiomas6_padronizadas/RJpnrj.tif,0.19999999999999996,5.484291744234389
RJpnrj,1.44,2164,84,dados/paisagens/paisagens_mapbiomas6_padronizadas/RJpnrj.tif,0.1499999999999999,6.6532970523162245
RJpnrj,1.44,2164,84,dados/paisagens/paisagens_mapbiomas6_padronizadas/RJpnrj.tif,0.09999999999999987,8.51034844944612
RJpnrj,1.44,2164,84,dados/paisagens/paisagens_mapbiomas6_padronizadas/RJpnrj.tif,0.05,12.825433499462271
RSvsol,1,1855,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSvsol.tif,0.99,0.5956807207609887
RSvsol,1,1855,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSvsol.tif,0.95,0.8459973288088409
RSvsol,1,1855,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSvsol.tif,0.8999999999999999,1.0339428660881875
RSvsol,1,1855,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSvsol.tif,0.85,1.1938053767831365
RSvsol,1,1855,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSvsol.tif,0.7999999999999999,1.3498627385195177
RSvsol,1,1855,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSvsol.tif,0.75,1.50827258781241
RSvsol,1,1855,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSvsol.tif,0.7,1.666891642493642
RSvsol,1,1855,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSvsol.tif,0.6499999999999999,1.8368101315527436
RSvsol,1,1855,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSvsol.tif,0.5999999999999999,2.0163009227158697
RSvsol,1,1855,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSvsol.tif,0.5499999999999999,2.213136438559521
RSvsol,1,1855,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSvsol.tif,0.49999999999999994,2.4223209985842775
RSvsol,1,1855,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSvsol.tif,0.44999999999999996,2.677107585237103
RSvsol,1,1855,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSvsol.tif,0.3999999999999999,2.942858924217658
RSvsol,1,1855,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSvsol.tif,0.34999999999999987,3.320606059866345
RSvsol,1,1855,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSvsol.tif,0.29999999999999993,3.7360989140141774
RSvsol,1,1855,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSvsol.tif,0.2499999999999999,4.265684533617704
RSvsol,1,1855,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSvsol.tif,0.19999999999999996,4.964384718055642
RSvsol,1,1855,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSvsol.tif,0.1499999999999999,6.0024736856443095
RSvsol,1,1855,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSvsol.tif,0.09999999999999987,7.745169299047696
RSvsol,1,1855,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSvsol.tif,0.05,11.424963349262685
RScama,1,2236,69,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScama.tif,0.99,0.5435497055825033
RScama,1,2236,69,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScama.tif,0.95,0.7712967242335426
RScama,1,2236,69,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScama.tif,0.8999999999999999,0.9457342505041714
RScama,1,2236,69,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScama.tif,0.85,1.088271415461264
RScama,1,2236,69,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScama.tif,0.7999999999999999,1.2357036792927192
RScama,1,2236,69,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScama.tif,0.75,1.3731511890632366
RScama,1,2236,69,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScama.tif,0.7,1.5133510432214177
RScama,1,2236,69,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScama.tif,0.6499999999999999,1.6685586455806773
RScama,1,2236,69,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScama.tif,0.5999999999999999,1.8307535670487545
RScama,1,2236,69,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScama.tif,0.5499999999999999,2.0026695272274004
RScama,1,2236,69,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScama.tif,0.49999999999999994,2.202626788573996
RScama,1,2236,69,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScama.tif,0.44999999999999996,2.4352151615888356
RScama,1,2236,69,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScama.tif,0.3999999999999999,2.703016711277415
RScama,1,2236,69,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScama.tif,0.34999999999999987,3.0164057453457307
RScama,1,2236,69,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScama.tif,0.29999999999999993,3.400838812890283
RScama,1,2236,69,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScama.tif,0.2499999999999999,3.887505197732628
RScama,1,2236,69,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScama.tif,0.19999999999999996,4.518974073031974
RScama,1,2236,69,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScama.tif,0.1499999999999999,5.493047139342033
RScama,1,2236,69,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScama.tif,0.09999999999999987,7.041573599501769
RScama,1,2236,69,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScama.tif,0.05,10.591682348905175
RScach1,1,1547,49,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach1.tif,0.99,0.6560106390119677
RScach1,1,1547,49,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach1.tif,0.95,0.9252909192449479
RScach1,1,1547,49,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach1.tif,0.8999999999999999,1.127095035345317
RScach1,1,1547,49,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach1.tif,0.85,1.3125121597661866
RScach1,1,1547,49,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach1.tif,0.7999999999999999,1.4772525026096526
RScach1,1,1547,49,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach1.tif,0.75,1.6496151726349986
RScach1,1,1547,49,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach1.tif,0.7,1.8258280464625014
RScach1,1,1547,49,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach1.tif,0.6499999999999999,2.0132232975488935
RScach1,1,1547,49,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach1.tif,0.5999999999999999,2.202868826094214
RScach1,1,1547,49,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach1.tif,0.5499999999999999,2.4198801629514324
RScach1,1,1547,49,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach1.tif,0.49999999999999994,2.6563670391706866
RScach1,1,1547,49,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach1.tif,0.44999999999999996,2.9303923613987597
RScach1,1,1547,49,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach1.tif,0.3999999999999999,3.239513759006906
RScach1,1,1547,49,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach1.tif,0.34999999999999987,3.6162247389015216
RScach1,1,1547,49,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach1.tif,0.29999999999999993,4.082088199139139
RScach1,1,1547,49,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach1.tif,0.2499999999999999,4.6397668270293
RScach1,1,1547,49,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach1.tif,0.19999999999999996,5.474511362673944
RScach1,1,1547,49,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach1.tif,0.1499999999999999,6.608631658262458
RScach1,1,1547,49,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach1.tif,0.09999999999999987,8.402281305771298
RScach1,1,1547,49,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach1.tif,0.05,12.701513317754209
RScach4,1,1096,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach4.tif,0.99,0.7808831992950603
RScach4,1,1096,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach4.tif,0.95,1.0968910698727745
RScach4,1,1096,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach4.tif,0.8999999999999999,1.3472084455381486
RScach4,1,1096,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach4.tif,0.85,1.559045419686524
RScach4,1,1096,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach4.tif,0.7999999999999999,1.7563085613615679
RScach4,1,1096,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach4.tif,0.75,1.9621861404206438
RScach4,1,1096,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach4.tif,0.7,2.160267704117488
RScach4,1,1096,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach4.tif,0.6499999999999999,2.3936223607044282
RScach4,1,1096,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach4.tif,0.5999999999999999,2.6155059174305144
RScach4,1,1096,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach4.tif,0.5499999999999999,2.8732863355437273
RScach4,1,1096,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach4.tif,0.49999999999999994,3.158769031590127
RScach4,1,1096,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach4.tif,0.44999999999999996,3.4841141815209635
RScach4,1,1096,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach4.tif,0.3999999999999999,3.864604694099598
RScach4,1,1096,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach4.tif,0.34999999999999987,4.292151413457198
RScach4,1,1096,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach4.tif,0.29999999999999993,4.846390109186553
RScach4,1,1096,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach4.tif,0.2499999999999999,5.514445981310684
RScach4,1,1096,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach4.tif,0.19999999999999996,6.48677125348308
RScach4,1,1096,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach4.tif,0.1499999999999999,7.8064210966045255
RScach4,1,1096,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach4.tif,0.09999999999999987,10.050358546121334
RScach4,1,1096,55,dados/paisagens/paisagens_mapbiomas6_padronizadas/RScach4.tif,0.05,15.16396859778375
RSfaxi,1,1211,74,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSfaxi.tif,0.99,0.7306506541847501
RSfaxi,1,1211,74,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSfaxi.tif,0.95,1.0453537608199992
RSfaxi,1,1211,74,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSfaxi.tif,0.8999999999999999,1.2872945220994945
RSfaxi,1,1211,74,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSfaxi.tif,0.85,1.4890753686128175
RSfaxi,1,1211,74,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSfaxi.tif,0.7999999999999999,1.67011683625487
RSfaxi,1,1211,74,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSfaxi.tif,0.75,1.8685906481829746
RSfaxi,1,1211,74,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSfaxi.tif,0.7,2.0578941025232145
RSfaxi,1,1211,74,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSfaxi.tif,0.6499999999999999,2.2608173381869223
RSfaxi,1,1211,74,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSfaxi.tif,0.5999999999999999,2.494713450391612
RSfaxi,1,1211,74,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSfaxi.tif,0.5499999999999999,2.731092922438623
RSfaxi,1,1211,74,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSfaxi.tif,0.49999999999999994,3.0173151006187573
RSfaxi,1,1211,74,dados/paisagens/paisagens_mapbiomas6_padronizadas/RSfaxi.tif,0.44999999999999996,3.328183925772397
