taxaU,SiteCode,k,land_type,nCongKS,Smed,Ssd,Smin,Smax
ideal,RSsini,0.7999999999999999,ideal,99,70.89,6.337151958845152,59,89
ideal,RSsini,0.7999999999999999,non_frag,100,69.05,6.10741394130978,52,84
ideal,RSsini,0.85,contemp,98,63.56,6.169851757301038,40,80
ideal,RSsini,0.85,ideal,96,69.57,6.364762526614958,54,85
ideal,RSsini,0.85,non_frag,98,68.32,5.635170939301799,54,81
ideal,RSsini,0.8999999999999999,contemp,100,66.16,5.408037415446447,53,81
ideal,RSsini,0.8999999999999999,ideal,98,69.92,6.663150587940795,53,84
ideal,RSsini,0.8999999999999999,non_frag,100,68.08,5.683006744370946,52,84
ideal,RSsini,0.95,contemp,96,68.97,6.851166677908577,54,88
ideal,RSsini,0.95,ideal,98,69.9,5.922905374966587,54,90
ideal,RSsini,0.95,non_frag,99,68.4,6.236095644623235,52,85
ideal,RSsini,0.99,contemp,97,65.79,6.394908012227266,52,85
ideal,RSsini,0.99,ideal,99,68.16,7.202300418139423,52,85
ideal,RSsini,0.99,non_frag,98,66.42,6.174532248263708,54,84
ideal,RSsmar2,0.05,contemp,37,29.47,4.881329095376969,16,41
ideal,RSsmar2,0.05,ideal,18,57.85,6.903922176135925,41,82
ideal,RSsmar2,0.05,non_frag,16,41.44,5.5837426353819195,29,60
ideal,RSsmar2,0.09999999999999988,contemp,67,28.6,4.898979485566356,17,43
ideal,RSsmar2,0.09999999999999988,ideal,78,58.31,6.178645204707628,41,79
ideal,RSsmar2,0.09999999999999988,non_frag,68,40.88,5.958238503165685,29,57
ideal,RSsmar2,0.1499999999999999,contemp,88,31.99,4.839849317297121,20,41
ideal,RSsmar2,0.1499999999999999,ideal,99,58.44,6.550996531487065,43,78
ideal,RSsmar2,0.1499999999999999,non_frag,94,45.51,5.68090012785177,32,61
ideal,RSsmar2,0.19999999999999996,contemp,84,31.84,5.5609024774434195,18,42
ideal,RSsmar2,0.19999999999999996,ideal,100,59.29,6.492100872396681,38,72
ideal,RSsmar2,0.19999999999999996,non_frag,94,46.26,6.867608055505236,29,64
ideal,RSsmar2,0.2499999999999999,contemp,98,34.36,5.217530667147656,22,50
ideal,RSsmar2,0.2499999999999999,ideal,100,59.31,7.154422239129976,36,77
ideal,RSsmar2,0.2499999999999999,non_frag,98,47.96,5.8047698951253475,29,63
ideal,RSsmar2,0.29999999999999993,contemp,96,33.72,5.077341227393914,22,46
ideal,RSsmar2,0.29999999999999993,ideal,100,57.45,5.589266408921567,46,71
ideal,RSsmar2,0.29999999999999993,non_frag,98,48.35,6.0073608047447795,35,61
ideal,RSsmar2,0.34999999999999987,contemp,98,41.85,6.376052101735086,26,61
ideal,RSsmar2,0.34999999999999987,ideal,100,60.66,6.584677653308459,46,78
ideal,RSsmar2,0.34999999999999987,non_frag,99,53.17,5.577833111721991,41,64
ideal,RSsmar2,0.3999999999999999,contemp,97,38.82,6.030863381914163,23,56
ideal,RSsmar2,0.3999999999999999,ideal,98,56.06,5.486107339213637,44,68
ideal,RSsmar2,0.3999999999999999,non_frag,100,51.74,7.126022875363369,37,74
ideal,RSsmar2,0.45,contemp,99,39.77,6.147767928691722,27,57
ideal,RSsmar2,0.45,ideal,98,58.41,5.969780802364759,43,75
ideal,RSsmar2,0.45,non_frag,100,52.55,6.064260261998369,34,65
ideal,RSsmar2,0.49999999999999994,contemp,99,57.63,6.314413526355254,44,71
ideal,RSsmar2,0.49999999999999994,ideal,99,60.44,6.587898302220826,46,83
ideal,RSsmar2,0.49999999999999994,non_frag,99,59.02,6.108414464714004,41,78
ideal,RSsmar2,0.5499999999999999,contemp,98,56.47,6.620224598710662,41,72
ideal,RSsmar2,0.5499999999999999,ideal,98,59.34,6.048991901986895,48,77
ideal,RSsmar2,0.5499999999999999,non_frag,98,57.98,5.626380863055896,46,75
ideal,RSsmar2,0.5999999999999999,contemp,97,57.52,6.0024910653743575,43,72
ideal,RSsmar2,0.5999999999999999,ideal,97,58.59,5.563399513014875,47,79
ideal,RSsmar2,0.5999999999999999,non_frag,100,59.16,5.780007339829669,45,73
ideal,RSsmar2,0.6499999999999999,contemp,99,56,6.3500576629848275,39,73
ideal,RSsmar2,0.6499999999999999,ideal,99,58.04,5.688762624861421,47,73
ideal,RSsmar2,0.6499999999999999,non_frag,98,56.58,6.231526232948008,45,73
ideal,RSsmar2,0.7,contemp,97,54.35,5.9329162264012245,42,70
ideal,RSsmar2,0.7,ideal,97,56.43,5.692907158841774,40,69
ideal,RSsmar2,0.7,non_frag,93,56.72,5.320211129705894,40,73
ideal,RSsmar2,0.75,contemp,97,58.22,5.838880479383462,44,74
ideal,RSsmar2,0.75,ideal,99,60.81,6.229118652901001,43,75
ideal,RSsmar2,0.75,non_frag,99,58.73,6.750765014635621,40,76
ideal,RSsmar2,0.7999999999999999,contemp,95,55.37,5.88896416952073,41,70
ideal,RSsmar2,0.7999999999999999,ideal,98,57.96,6.035116093550004,44,71
ideal,RSsmar2,0.7999999999999999,non_frag,98,57.17,5.745538453549164,39,70
ideal,RSsmar2,0.85,contemp,100,51.34,5.628606587887638,37,65
ideal,RSsmar2,0.85,ideal,98,58.64,5.7691621855545305,41,72
ideal,RSsmar2,0.85,non_frag,99,51.47,6.959413362017975,38,72
ideal,RSsmar2,0.8999999999999999,contemp,99,51.84,6.42079953484507,37,70
ideal,RSsmar2,0.8999999999999999,ideal,97,58.3,5.857741144257854,44,70
ideal,RSsmar2,0.8999999999999999,non_frag,100,52.72,6.121794151746989,37,70
ideal,RSsmar2,0.95,contemp,96,51.61,5.802985995558362,38,65
ideal,RSsmar2,0.95,ideal,99,56.59,6.776511721461943,44,71
ideal,RSsmar2,0.95,non_frag,98,51.31,5.967411499134277,37,65
ideal,RSsmar2,0.99,contemp,98,51.28,6.710582626860293,36,67
ideal,RSsmar2,0.99,ideal,99,56.92,5.924917422601472,43,68
ideal,RSsmar2,0.99,non_frag,99,51.43,6.442057203262093,35,65
ideal,RSvsol,0.05,contemp,100,31.91,5.863937037158361,19,49
ideal,RSvsol,0.05,ideal,100,56,7.617099317995139,37,80
ideal,RSvsol,0.05,non_frag,99,51.78,6.1833598790576145,37,69
ideal,RSvsol,0.09999999999999988,contemp,97,33.7,5.7638721552635275,23,49
ideal,RSvsol,0.09999999999999988,ideal,93,55.59,6.070453363662721,42,67
ideal,RSvsol,0.09999999999999988,non_frag,91,51.7,6.336522323129238,38,69
ideal,RSvsol,0.1499999999999999,contemp,93,34.73,5.904723327621505,20,50
ideal,RSvsol,0.1499999999999999,ideal,71,55.84,6.127797237988459,45,73
ideal,RSvsol,0.1499999999999999,non_frag,81,53.33,6.605866691621528,40,69
ideal,RSvsol,0.19999999999999996,contemp,74,38.55,6.072582862856844,25,54
ideal,RSvsol,0.19999999999999996,ideal,41,56.49,6.890917752719696,44,75
ideal,RSvsol,0.19999999999999996,non_frag,54,53.62,6.6481257326840435,40,70
ideal,RSvsol,0.2499999999999999,contemp,83,37.48,5.643410388061532,21,53
ideal,RSvsol,0.2499999999999999,ideal,52,54.82,6.671785913286432,36,70
ideal,RSvsol,0.2499999999999999,non_frag,49,52.03,6.210865357166301,36,76
ideal,RSvsol,0.29999999999999993,contemp,56,41.41,5.894861655661983,25,56
ideal,RSvsol,0.29999999999999993,ideal,24,55.64,6.076149764414629,36,69
ideal,RSvsol,0.29999999999999993,non_frag,19,53.48,5.836977216873733,41,66
ideal,RSvsol,0.34999999999999987,contemp,46,40.62,5.914850340072396,25,60
ideal,RSvsol,0.34999999999999987,ideal,26,54.95,6.26095000375302,37,73
ideal,RSvsol,0.34999999999999987,non_frag,20,53.98,6.39125033214009,40,75
ideal,RSvsol,0.3999999999999999,contemp,51,42.53,5.396323102845402,29,58
ideal,RSvsol,0.3999999999999999,ideal,20,56.53,6.456466494605203,40,70
ideal,RSvsol,0.3999999999999999,non_frag,26,53.38,6.542448804815852,41,70
ideal,RSvsol,0.45,contemp,7,52.24,5.119027685453991,38,64
ideal,RSvsol,0.45,ideal,10,54.83,5.26481555501072,41,68
ideal,RSvsol,0.45,non_frag,6,52.87,6.495771740528642,37,69
ideal,RSvsol,0.49999999999999994,contemp,13,53.07,5.714159269885305,40,65
ideal,RSvsol,0.49999999999999994,ideal,10,56.68,5.764538055204336,43,71
ideal,RSvsol,0.49999999999999994,non_frag,10,55.41,5.526967861076608,42,72
ideal,RSvsol,0.5499999999999999,contemp,15,55.18,5.4372081368320195,43,68
ideal,RSvsol,0.5499999999999999,ideal,15,57.03,6.119112301105067,41,71
ideal,RSvsol,0.5499999999999999,non_frag,11,56.15,6.424974943943598,42,71
ideal,RSvsol,0.5999999999999999,contemp,13,53.44,5.828040889189146,37,67
ideal,RSvsol,0.5999999999999999,ideal,12,55.88,5.98192563840728,42,74
ideal,RSvsol,0.5999999999999999,non_frag,7,53.8,5.4827553347387354,37,65
ideal,RSvsol,0.6499999999999999,contemp,17,52.58,6.052263955735819,37,68
ideal,RSvsol,0.6499999999999999,ideal,18,56.13,6.280730511459296,43,75
ideal,RSvsol,0.6499999999999999,non_frag,10,54.57,5.761689917643149,43,68
ideal,RSvsol,0.7,contemp,6,52.99,5.415083684776378,41,67
ideal,RSvsol,0.7,ideal,12,55.08,6.135967813646109,44,74
ideal,RSvsol,0.7,non_frag,8,54.1,6.00588936550675,34,76
ideal,RSvsol,0.75,contemp,20,55.29,6.320233661452204,38,71
ideal,RSvsol,0.75,ideal,9,56.75,5.668226166869832,45,71
ideal,RSvsol,0.75,non_frag,11,55.34,6.1909350479290906,37,70
ideal,RSvsol,0.7999999999999999,contemp,29,47.2,5.901549188838709,36,61
ideal,RSvsol,0.7999999999999999,ideal,21,57.42,6.438802824918762,36,73
ideal,RSvsol,0.7999999999999999,non_frag,13,53.96,6.9003293729028226,40,76
ideal,RSvsol,0.85,contemp,28,46.09,5.922214641721985,31,66
ideal,RSvsol,0.85,ideal,28,57.15,6.379219736334879,40,73
ideal,RSvsol,0.85,non_frag,12,53.54,6.380874199947493,39,70
ideal,RSvsol,0.8999999999999999,contemp,36,48.05,5.821199501508571,34,61
ideal,RSvsol,0.8999999999999999,ideal,16,55.3,6.009252125773315,40,67
ideal,RSvsol,0.8999999999999999,non_frag,19,54.81,6.2646918229361965,39,77
ideal,RSvsol,0.95,contemp,23,46.29,5.8917764980547505,29,58
ideal,RSvsol,0.95,ideal,25,55.99,6.1685009556945065,39,73
ideal,RSvsol,0.95,non_frag,20,53.27,6.20500775278494,35,68
ideal,RSvsol,0.99,contemp,31,48.52,5.661280863029233,35,63
ideal,RSvsol,0.99,ideal,26,58.06,6.348180364434673,43,74
ideal,RSvsol,0.99,non_frag,24,56.28,6.100306334417754,43,68
ideal,SCcric1,0.05,contemp,78,27.54,5.160886307093722,14,41
ideal,SCcric1,0.05,ideal,68,136.6,10.515020521409198,114,167
ideal,SCcric1,0.05,non_frag,69,84.66,8.913977221139277,64,111
ideal,SCcric1,0.09999999999999988,contemp,82,33.79,5.701842693464114,24,61
ideal,SCcric1,0.09999999999999988,ideal,100,138.04,9.91470696195375,115,162
ideal,SCcric1,0.09999999999999988,non_frag,99,95.96,8.815642662651179,80,116
ideal,SCcric1,0.1499999999999999,contemp,83,49.97,6.700603018242523,34,68
ideal,SCcric1,0.1499999999999999,ideal,95,140.13,8.965314756709253,120,166
ideal,SCcric1,0.1499999999999999,non_frag,100,121.25,9.739407610633236,101,147
ideal,SCcric1,0.19999999999999996,contemp,80,46.78,7.323105815695878,33,68
ideal,SCcric1,0.19999999999999996,ideal,94,134.17,8.25362485410642,118,158
ideal,SCcric1,0.19999999999999996,non_frag,99,113.67,9.324730884084863,95,135
ideal,SCcric1,0.2499999999999999,contemp,86,64.34,7.708345208836061,48,83
ideal,SCcric1,0.2499999999999999,ideal,97,136.97,9.451048790072097,112,166
ideal,SCcric1,0.2499999999999999,non_frag,96,129.01,10.314738890725174,106,163
ideal,SCcric1,0.29999999999999993,contemp,83,64.83,8.497242571159854,47,88
ideal,SCcric1,0.29999999999999993,ideal,91,139.04,9.245167998102106,122,162
ideal,SCcric1,0.29999999999999993,non_frag,97,131.84,8.77061208603119,106,150
ideal,SCcric1,0.34999999999999987,contemp,98,89.35,8.812726105703128,69,116
ideal,SCcric1,0.34999999999999987,ideal,98,138.52,9.291551500849,114,158
ideal,SCcric1,0.34999999999999987,non_frag,96,136.03,9.11038368616223,113,161
ideal,SCcric1,0.3999999999999999,contemp,99,89.13,8.170722554995187,68,111
ideal,SCcric1,0.3999999999999999,ideal,98,136.81,8.702368190395768,117,162
ideal,SCcric1,0.3999999999999999,non_frag,98,137.46,8.82194234092848,115,159
ideal,SCcric1,0.45,contemp,95,87.96,8.706110706645283,64,113
ideal,SCcric1,0.45,ideal,98,135.78,9.935732880808938,115,158
ideal,SCcric1,0.45,non_frag,99,137.08,9.561792655557785,115,160
ideal,SCcric1,0.49999999999999994,contemp,94,125.13,9.556482806784285,105,150
ideal,SCcric1,0.49999999999999994,ideal,98,140.14,8.79396027815326,123,164
ideal,SCcric1,0.49999999999999994,non_frag,92,136.24,8.746855134702686,116,154
ideal,SCcric1,0.5499999999999999,contemp,98,126.18,10.404330877576943,99,154
ideal,SCcric1,0.5499999999999999,ideal,97,137.54,9.698922151924455,114,162
ideal,SCcric1,0.5499999999999999,non_frag,97,137.78,10.004625193005745,113,158
ideal,SCcric1,0.5999999999999999,contemp,96,122.29,8.935566206701365,98,143
ideal,SCcric1,0.5999999999999999,ideal,91,134.81,9.164815240027394,117,155
ideal,SCcric1,0.5999999999999999,non_frag,93,133.1,9.139215093499688,109,152
ideal,SCcric1,0.6499999999999999,contemp,95,124.32,9.494155565345972,100,152
ideal,SCcric1,0.6499999999999999,ideal,98,138.08,8.283706777753421,119,159
ideal,SCcric1,0.6499999999999999,non_frag,94,136.98,8.870539140687258,116,158
ideal,SCcric1,0.7,contemp,96,126.02,8.843167767356682,105,146
ideal,SCcric1,0.7,ideal,90,139.69,9.758389294148989,116,167
ideal,SCcric1,0.7,non_frag,95,139.37,10.612223750434822,114,163
ideal,SCcric1,0.75,contemp,97,127.17,9.25186849815056,109,150
ideal,SCcric1,0.75,ideal,96,139.61,9.034048948508106,121,166
ideal,SCcric1,0.75,non_frag,94,136.6,9.594821835792787,113,165
ideal,SCcric1,0.7999999999999999,contemp,93,122.81,9.421332981670648,104,146
ideal,SCcric1,0.7999999999999999,ideal,95,135.07,7.924205342053568,118,153
ideal,SCcric1,0.7999999999999999,non_frag,95,134.25,7.6783507804131155,118,152
ideal,SCcric1,0.85,contemp,99,115.85,8.497622959369046,90,134
ideal,SCcric1,0.85,ideal,97,137.34,8.909443406755654,116,156
ideal,SCcric1,0.85,non_frag,96,136.72,7.577318627044634,122,153
ideal,SCcric1,0.8999999999999999,contemp,100,117.44,8.476134053024909,96,139
ideal,SCcric1,0.8999999999999999,ideal,95,138.68,10.272922139923445,118,163
ideal,SCcric1,0.8999999999999999,non_frag,95,135.57,8.49153470323013,118,158
ideal,SCcric1,0.95,contemp,98,117.89,9.318055677884825,100,139
ideal,SCcric1,0.95,ideal,99,136.72,9.257353069781116,116,161
ideal,SCcric1,0.95,non_frag,97,138.65,9.323994245325803,120,159
ideal,SCcric1,0.99,contemp,100,114.57,8.53898368801829,94,144
ideal,SCcric1,0.99,ideal,96,135.67,9.115482444830894,118,158
ideal,SCcric1,0.99,non_frag,95,134.53,9.743638173109922,113,162
ideal,SCilho,0.05,contemp,85,137.91,9.859718069196523,111,162
ideal,SCilho,0.05,ideal,82,135.24,11.385903033083844,100,170
ideal,SCilho,0.05,non_frag,72,132.18,9.10808276846295,113,163
ideal,SCilho,0.09999999999999988,contemp,100,137.21,10.700037760718795,113,159
ideal,SCilho,0.09999999999999988,ideal,100,134.99,9.593237306571856,109,165
ideal,SCilho,0.09999999999999988,non_frag,97,134.3,10.561508156766937,113,170
ideal,SCilho,0.1499999999999999,contemp,97,136.97,9.26866666884627,118,160
ideal,SCilho,0.1499999999999999,ideal,98,137.56,8.274727252974028,118,156
ideal,SCilho,0.1499999999999999,non_frag,99,135.14,8.76173959942207,106,156
ideal,SCilho,0.19999999999999996,contemp,99,137.84,7.9298948494436114,114,159
ideal,SCilho,0.19999999999999996,ideal,95,136.71,9.114640237917603,108,158
ideal,SCilho,0.19999999999999996,non_frag,95,135.91,7.932919520656448,113,152
ideal,SCilho,0.2499999999999999,contemp,96,134.97,9.228255906221234,112,159
ideal,SCilho,0.2499999999999999,ideal,89,133.92,8.455086330043287,113,151
ideal,SCilho,0.2499999999999999,non_frag,97,136.3,8.229658117277578,117,159
ideal,SCilho,0.29999999999999993,contemp,95,134.41,7.931646115467463,120,158
ideal,SCilho,0.29999999999999993,ideal,92,133.39,8.552741895988323,113,158
ideal,SCilho,0.29999999999999993,non_frag,92,132.49,10.134943053962894,111,152
ideal,SCilho,0.34999999999999987,contemp,97,136.16,9.848057799598987,115,162
ideal,SCilho,0.34999999999999987,ideal,95,138.5,8.734582376560958,116,159
ideal,SCilho,0.34999999999999987,non_frag,96,135.97,8.936877406442239,120,160
ideal,SCilho,0.3999999999999999,contemp,94,132.68,10.416459391877178,105,168
ideal,SCilho,0.3999999999999999,ideal,97,137.06,9.407519021581308,112,161
ideal,SCilho,0.3999999999999999,non_frag,96,134.33,9.29543713416166,118,156
ideal,SCilho,0.45,contemp,96,134.84,10.108222475596865,110,160
ideal,SCilho,0.45,ideal,96,137.34,9.412242189314034,113,161
ideal,SCilho,0.45,non_frag,96,134.41,8.872947194658149,112,161
ideal,SCilho,0.49999999999999994,contemp,96,134.64,8.062282805781749,116,150
ideal,SCilho,0.49999999999999994,ideal,96,137.55,9.692624499946838,115,157
ideal,SCilho,0.49999999999999994,non_frag,98,134.64,9.273095655189966,106,161
ideal,SCilho,0.5499999999999999,contemp,94,135.57,9.238976505473259,115,157
ideal,SCilho,0.5499999999999999,ideal,90,136.62,11.267885894224015,109,163
ideal,SCilho,0.5499999999999999,non_frag,86,135.94,9.410739620349732,116,160
ideal,SCilho,0.5999999999999999,contemp,89,134.35,9.000981989076346,113,156
ideal,SCilho,0.5999999999999999,ideal,94,135.55,8.935656640446721,115,154
ideal,SCilho,0.5999999999999999,non_frag,91,133.32,8.830479813542055,113,166
ideal,SCilho,0.6499999999999999,contemp,95,134.28,8.62704228492353,110,153
ideal,SCilho,0.6499999999999999,ideal,98,136.62,8.758003554613703,113,164
ideal,SCilho,0.6499999999999999,non_frag,96,135.26,7.715418120081164,102,156
ideal,SCilho,0.7,contemp,93,138.37,9.751099394116512,110,168
ideal,SCilho,0.7,ideal,97,137.85,7.954891767353157,114,163
ideal,SCilho,0.7,non_frag,97,135.09,8.910435375774776,115,156
ideal,SCilho,0.75,contemp,97,135.32,8.994813320278897,110,156
ideal,SCilho,0.75,ideal,91,136.25,8.374293276377886,114,156
ideal,SCilho,0.75,non_frag,94,136.48,10.286285858738166,114,170
ideal,SCilho,0.7999999999999999,contemp,96,134.06,9.864557514125758,112,159
ideal,SCilho,0.7999999999999999,ideal,92,135.57,9.527477540400097,117,166
ideal,SCilho,0.7999999999999999,non_frag,91,132.82,9.551963149007642,109,158
ideal,SCilho,0.85,contemp,92,134.79,9.112423531984376,112,154
ideal,SCilho,0.85,ideal,94,138.04,9.249537252962408,119,163
ideal,SCilho,0.85,non_frag,92,134.79,10.44784545958997,103,159
ideal,SCilho,0.8999999999999999,contemp,94,134.7,9.00112226448469,114,156
ideal,SCilho,0.8999999999999999,ideal,97,136.38,9.571401003600108,110,160
ideal,SCilho,0.8999999999999999,non_frag,95,135.02,9.146374233332114,113,159
ideal,SCilho,0.95,contemp,94,135.52,8.556974826527082,113,158
ideal,SCilho,0.95,ideal,97,137.31,8.759058802811586,117,161
ideal,SCilho,0.95,non_frag,98,136.86,10.365073442805288,108,162
ideal,SCilho,0.99,contemp,95,135,9.392668535736915,111,157
ideal,SCilho,0.99,ideal,94,135.96,9.863635898152015,111,160
ideal,SCilho,0.99,non_frag,96,137.46,8.655493963811411,120,160
ideal,SCilho2,0.05,contemp,98,172.7,11.012848327423214,146,194
ideal,SCilho2,0.05,ideal,99,182.64,11.54746025686334,152,209
ideal,SCilho2,0.05,non_frag,100,180.36,11.091465460461302,152,210
ideal,SCilho2,0.09999999999999988,contemp,81,179.98,11.096436774519516,160,226
ideal,SCilho2,0.09999999999999988,ideal,80,183.6,11.880720312822584,156,213
ideal,SCilho2,0.09999999999999988,non_frag,84,181.11,10.831020732184482,154,206
ideal,SCilho2,0.1499999999999999,contemp,88,180.76,9.307453296615936,159,202
ideal,SCilho2,0.1499999999999999,ideal,84,182.89,10.669407791731583,161,215
ideal,SCilho2,0.1499999999999999,non_frag,87,182.79,9.053483062090278,160,204
ideal,SCilho2,0.19999999999999996,contemp,89,184.25,10.59004201592184,158,217
ideal,SCilho2,0.19999999999999996,ideal,96,186.43,9.920140720735363,164,208
ideal,SCilho2,0.19999999999999996,non_frag,93,181.72,10.220873868034115,160,213
ideal,SCilho2,0.2499999999999999,contemp,88,180.85,9.878427675158296,162,208
ideal,SCilho2,0.2499999999999999,ideal,86,182.47,11.031135915940824,159,208
ideal,SCilho2,0.2499999999999999,non_frag,77,178.49,10.632041338816505,154,208
ideal,SCilho2,0.29999999999999993,contemp,90,181.73,11.950956176614218,151,206
ideal,SCilho2,0.29999999999999993,ideal,94,182.89,10.667514170876858,160,208
ideal,SCilho2,0.29999999999999993,non_frag,88,180.88,10.575634279041632,156,209
ideal,SCilho2,0.34999999999999987,contemp,89,177.42,10.849922031093499,144,204
ideal,SCilho2,0.34999999999999987,ideal,84,181.02,10.417526025158205,151,207
ideal,SCilho2,0.34999999999999987,non_frag,86,181.62,10.065221650251269,156,203
ideal,SCilho2,0.3999999999999999,contemp,93,183.84,10.775692810931256,159,213
ideal,SCilho2,0.3999999999999999,ideal,88,182.64,11.290042094919333,156,213
ideal,SCilho2,0.3999999999999999,non_frag,93,183.38,10.721242955229142,158,218
ideal,SCilho2,0.45,contemp,85,182.22,10.3519675580651,154,208
ideal,SCilho2,0.45,ideal,84,183.88,9.977024110475533,156,208
ideal,SCilho2,0.45,non_frag,83,182.68,12.072909819722481,156,220
ideal,SCilho2,0.49999999999999994,contemp,77,179.88,11.030975670466518,155,204
ideal,SCilho2,0.49999999999999994,ideal,84,183.52,12.449883371325049,157,223
ideal,SCilho2,0.49999999999999994,non_frag,74,179.74,10.931947436183306,147,212
ideal,SCilho2,0.5499999999999999,contemp,79,181.39,11.08725266768877,138,206
ideal,SCilho2,0.5499999999999999,ideal,74,182.28,9.9636511096256,161,217
ideal,SCilho2,0.5499999999999999,non_frag,87,183.4,10.29661119107651,155,208
ideal,SCilho2,0.5999999999999999,contemp,82,182.89,9.673346699236845,163,216
ideal,SCilho2,0.5999999999999999,ideal,83,181.75,11.265729744080792,151,219
ideal,SCilho2,0.5999999999999999,non_frag,75,180.7,11.439343768703948,158,221
ideal,SCilho2,0.6499999999999999,contemp,82,183.85,11.061239085247642,155,206
ideal,SCilho2,0.6499999999999999,ideal,83,184.01,10.814781317691772,157,209
ideal,SCilho2,0.6499999999999999,non_frag,77,183.51,11.08779928251287,155,213
ideal,SCilho2,0.7,contemp,82,183.12,10.278230402263816,158,211
ideal,SCilho2,0.7,ideal,75,180.99,10.10599881858355,162,206
ideal,SCilho2,0.7,non_frag,77,180.96,11.224900170530866,153,210
ideal,SCilho2,0.75,contemp,83,181.67,10.937891695727963,147,207
ideal,SCilho2,0.75,ideal,78,181.78,9.37391609895795,164,205
ideal,SCilho2,0.75,non_frag,84,178.68,10.192966479713629,149,207
ideal,SCilho2,0.7999999999999999,contemp,90,181.26,9.706417745726045,151,207
ideal,SCilho2,0.7999999999999999,ideal,90,183.8,11.560119533826786,159,213
ideal,SCilho2,0.7999999999999999,non_frag,88,183.27,10.355162670832069,162,207
ideal,SCilho2,0.85,contemp,90,181.26,10.117112216238366,156,205
ideal,SCilho2,0.85,ideal,85,181.5,12.11101844093913,155,210
ideal,SCilho2,0.85,non_frag,81,181.36,10.74546650941924,158,203
ideal,SCilho2,0.8999999999999999,contemp,89,183.12,8.909511431015392,156,207
ideal,SCilho2,0.8999999999999999,ideal,96,183.88,11.063891583421132,165,206
ideal,SCilho2,0.8999999999999999,non_frag,86,181.78,10.42876751678701,154,205
ideal,SCilho2,0.95,contemp,79,182.33,12.246669306015782,151,219
ideal,SCilho2,0.95,ideal,88,180.35,9.893753768735284,161,210
ideal,SCilho2,0.95,non_frag,85,181.85,10.114870540971152,161,203
ideal,SCilho2,0.99,contemp,93,182.55,10.413059981668125,158,202
ideal,SCilho2,0.99,ideal,80,183.95,12.040650843175909,155,213
ideal,SCilho2,0.99,non_frag,81,182.71,11.620510428817772,148,212
ideal,SCorle,0.05,contemp,65,37.15,5.345393561117116,22,51
ideal,SCorle,0.05,ideal,94,115.37,9.107278696324455,96,143
ideal,SCorle,0.05,non_frag,91,95.84,8.056266774594443,78,122
ideal,SCorle,0.09999999999999988,contemp,67,45.45,7.111485943403975,30,59
ideal,SCorle,0.09999999999999988,ideal,100,120.31,9.983516718101196,96,149
ideal,SCorle,0.09999999999999988,non_frag,100,105.08,9.559679636236496,81,134
ideal,SCorle,0.1499999999999999,contemp,89,62.56,7.176448574428312,43,78
ideal,SCorle,0.1499999999999999,ideal,99,119.42,7.627939075887703,98,138
ideal,SCorle,0.1499999999999999,non_frag,98,112.94,9.058530217257637,90,137
ideal,SCorle,0.19999999999999996,contemp,89,63.18,7.567047113650213,45,89
ideal,SCorle,0.19999999999999996,ideal,99,119.58,8.198521670140147,96,144
ideal,SCorle,0.19999999999999996,non_frag,96,112.36,8.758856989218158,90,130
ideal,SCorle,0.2499999999999999,contemp,99,84.6,8.400336693588928,60,104
ideal,SCorle,0.2499999999999999,ideal,100,118,9.069874655287483,95,144
ideal,SCorle,0.2499999999999999,non_frag,98,118.19,8.589040468039265,98,145
ideal,SCorle,0.29999999999999993,contemp,99,81.18,8.291872618121404,62,100
ideal,SCorle,0.29999999999999993,ideal,99,115.88,8.767801516591456,94,142
ideal,SCorle,0.29999999999999993,non_frag,100,115.7,8.422552697335526,98,138
ideal,SCorle,0.34999999999999987,contemp,99,87.4,7.974707492814994,70,107
ideal,SCorle,0.34999999999999987,ideal,99,121.03,9.026845484106804,101,150
ideal,SCorle,0.34999999999999987,non_frag,96,117.84,9.012583795264634,96,149
ideal,SCorle,0.3999999999999999,contemp,96,113.1,9.675022511914927,90,141
ideal,SCorle,0.3999999999999999,ideal,95,119.4,8.897849019381997,98,140
ideal,SCorle,0.3999999999999999,non_frag,97,117.49,8.80827778715894,95,138
ideal,SCorle,0.45,contemp,95,111.39,8.777720879498496,92,132
ideal,SCorle,0.45,ideal,99,116.04,7.881598566255196,90,136
ideal,SCorle,0.45,non_frag,95,115.67,8.730597535869657,90,135
ideal,SCorle,0.49999999999999994,contemp,97,114.54,9.097030262451565,91,135
ideal,SCorle,0.49999999999999994,ideal,93,117.51,9.407170057187681,99,142
ideal,SCorle,0.49999999999999994,non_frag,94,119.16,9.527970519592419,90,138
ideal,SCorle,0.5499999999999999,contemp,97,112.68,8.537357005916096,90,136
ideal,SCorle,0.5499999999999999,ideal,98,116.4,8.117819282232754,97,133
ideal,SCorle,0.5499999999999999,non_frag,97,115.86,8.486495511140394,95,145
ideal,SCorle,0.5999999999999999,contemp,96,114.7,9.17561546665504,90,132
ideal,SCorle,0.5999999999999999,ideal,96,119.14,9.243091878519193,101,143
ideal,SCorle,0.5999999999999999,non_frag,97,117,9.173964037514871,93,140
ideal,SCorle,0.6499999999999999,contemp,98,112.78,8.980990024389394,93,133
ideal,SCorle,0.6499999999999999,ideal,98,118.35,8.739062428041816,101,139
ideal,SCorle,0.6499999999999999,non_frag,97,117.75,8.842476685826995,100,149
