SiteCode,land_type,k,Umed,Usd
RScach4,cont,0.5499999999999999,0.004443931,1.4158310754935907e-4
RScach4,cont,0.49999999999999994,0.00437085,1.311392981188747e-4
RScach4,cont,0.45,0.004563543,7.93688504599465e-5
RScach4,cont,0.3999999999999999,0.004773506,1.2553658645103336e-4
RScach4,cont,0.34999999999999987,0.004745266,2.394667350222619e-4
RScach4,cont,0.29999999999999993,0.003975127,1.8489210024888694e-4
RScach4,cont,0.2499999999999999,0.003857386,1.3982224510665918e-4
RScach4,cont,0.19999999999999996,0.003905858,1.4278201223465718e-4
RScach4,cont,0.1499999999999999,0.003515826,1.73024455124445e-4
RScach4,cont,0.09999999999999988,0.003042831,7.53517077075526e-5
RScach4,cont,0.05,0.002706519,1.0347862682699259e-4
RScach4,ideal,0.99,0.00183913,8.429141303306708e-5
RScach4,ideal,0.95,0.001860593,5.9010727847664395e-5
RScach4,ideal,0.8999999999999999,0.001830402,9.654294424992674e-5
RScach4,ideal,0.85,0.003853042,1.4171944968062008e-4
RScach4,ideal,0.7999999999999999,0.003960718,2.1893138447163469e-4
RScach4,ideal,0.75,0.003852843,2.2179917994287845e-4
RScach4,ideal,0.7,0.003839609,1.8794376703034233e-4
RScach4,ideal,0.6499999999999999,0.003866489,2.9736275850101543e-4
RScach4,ideal,0.5999999999999999,0.004047067,3.4272276609690114e-4
RScach4,ideal,0.5499999999999999,0.004296412,2.6253837919647325e-4
RScach4,ideal,0.49999999999999994,0.0041614420000000004,1.3458961919685902e-4
RScach4,ideal,0.45,0.004130101,2.9810059042209244e-4
RScach4,ideal,0.3999999999999999,0.00437111,1.911639639448582e-4
RScach4,ideal,0.34999999999999987,0.0044430780000000005,2.816498172001695e-4
RScach4,ideal,0.29999999999999993,0.0031208119999999997,5.222983051432923e-5
RScach4,ideal,0.2499999999999999,0.003223114,1.7668890358165922e-4
RScach4,ideal,0.19999999999999996,0.003117252,1.9634903620282382e-4
RScach4,ideal,0.1499999999999999,0.002020468,1.4146760954759617e-4
RScach4,ideal,0.09999999999999988,0.001817819,6.500596886269582e-5
RScach4,ideal,0.05,0.001586446999999999,6.36425420349213e-5
RScach4,non_frag,0.99,0.002098404,8.772974032662903e-5
RScach4,non_frag,0.95,0.00219104,5.710279911411227e-5
RScach4,non_frag,0.8999999999999999,0.002157626,1.2494311916494899e-4
RScach4,non_frag,0.85,0.004302172,5.000480099128261e-4
RScach4,non_frag,0.7999999999999999,0.004106149,2.385565756540316e-4
RScach4,non_frag,0.75,0.003892086,1.470489372208375e-4
RScach4,non_frag,0.7,0.004277355,1.4647167365512473e-4
RScach4,non_frag,0.6499999999999999,0.003924332,2.7308802344868787e-4
RScach4,non_frag,0.5999999999999999,0.0040651409999999995,1.3118948936980846e-4
RScach4,non_frag,0.5499999999999999,0.0047426560000000005,3.6379355577946494e-4
RScach4,non_frag,0.49999999999999994,0.005010113,2.4851454744139227e-4
RScach4,non_frag,0.45,0.004600343,4.2776982450456525e-4
RScach4,non_frag,0.3999999999999999,0.0048282559999999995,4.0744950717031616e-4
RScach4,non_frag,0.34999999999999987,0.0051233189999999994,2.3619589517789855e-4
RScach4,non_frag,0.29999999999999993,0.004233384,1.8579409165345734e-4
RScach4,non_frag,0.2499999999999999,0.004292304,1.817874201245937e-4
RScach4,non_frag,0.19999999999999996,0.004242351,1.93494781752779e-4
RScach4,non_frag,0.1499999999999999,0.003774529,1.43504212516567e-4
RScach4,non_frag,0.09999999999999988,0.003570358,1.6082073938947613e-4
RScach4,non_frag,0.05,0.0033304,7.583292659231574e-5
RScama,cont,0.99,0.001114435,3.909795142402673e-5
RScama,cont,0.95,0.00109465,3.63206941318888e-5
RScama,cont,0.8999999999999999,0.001104621,6.411150034640174e-5
RScama,cont,0.85,0.001093816,2.8586634483812712e-5
RScama,cont,0.7999999999999999,0.001082702,3.472411547549568e-5
RScama,cont,0.75,0.001082297,4.708668461229541e-5
RScama,cont,0.7,0.002889815,2.3629352391558327e-5
RScama,cont,0.6499999999999999,0.002778661,4.814419647729565e-5
RScama,cont,0.5999999999999999,0.00274282,7.321334653675597e-5
RScama,cont,0.5499999999999999,0.002829097,1.833110596802908e-4
RScama,cont,0.49999999999999994,0.00270738,2.2985039172857146e-4
RScama,cont,0.45,0.002857559,1.5984123084068975e-4
RScama,cont,0.3999999999999999,0.002914085,1.6105563588400117e-4
RScama,cont,0.34999999999999987,0.003692178,7.166422581889941e-5
RScama,cont,0.29999999999999993,0.0035591060000000002,2.0166991133477928e-4
RScama,cont,0.2499999999999999,0.003564576,2.1334497401574238e-4
RScama,cont,0.19999999999999996,0.00386209,1.0599213209793773e-4
RScama,cont,0.1499999999999999,0.003764959,1.6946183958834707e-4
RScama,cont,0.09999999999999988,0.003583729,1.562841136058158e-4
RScama,cont,0.05,0.002798576,1.2060696287251964e-4
RScama,ideal,0.99,0.001108534,5.315136356565924e-5
RScama,ideal,0.95,0.001115529,5.977290829092686e-5
RScama,ideal,0.8999999999999999,0.0010937364,4.351441422282455e-5
RScama,ideal,0.85,0.001138813,4.57715299795262e-5
RScama,ideal,0.7999999999999999,0.00111897,4.440956103263247e-5
RScama,ideal,0.75,0.001086812,3.2455882466305955e-5
RScama,ideal,0.7,0.002348496,1.7203391417585845e-4
RScama,ideal,0.6499999999999999,0.002257359,1.216953953707554e-4
RScama,ideal,0.5999999999999999,0.002271674,1.0270938853548548e-4
RScama,ideal,0.5499999999999999,0.0022523680000000003,1.049605622020851e-4
RScama,ideal,0.49999999999999994,0.002249486,1.7122342799200498e-4
RScama,ideal,0.45,0.002268404,1.2730704006019822e-4
RScama,ideal,0.3999999999999999,0.0022790560000000002,1.2000380884696024e-4
RScama,ideal,0.34999999999999987,0.002659103,1.04480437195997e-4
RScama,ideal,0.29999999999999993,0.0022063960000000002,9.14961412908277e-5
RScama,ideal,0.2499999999999999,0.002145541,1.5146339377699293e-4
RScama,ideal,0.19999999999999996,0.002097802,5.410931297947807e-5
RScama,ideal,0.1499999999999999,0.001596589,8.609675828843836e-5
RScama,ideal,0.09999999999999988,0.001479338,4.3611751933013053e-5
RScama,ideal,0.05,0.001232063,2.992414671576561e-5
RScama,non_frag,0.99,0.001121878,3.4273473642972914e-5
RScama,non_frag,0.95,0.001153358,4.304154318794807e-5
RScama,non_frag,0.8999999999999999,0.001124279,4.721616212226014e-5
RScama,non_frag,0.85,0.001102998,2.981399961986538e-5
RScama,non_frag,0.7999999999999999,0.001139434,4.515737941417274e-5
RScama,non_frag,0.75,0.001114416,4.083352168664044e-5
RScama,non_frag,0.7,0.002216149,1.0352849542785582e-4
RScama,non_frag,0.6499999999999999,0.00228709,1.4731887312146333e-4
RScama,non_frag,0.5999999999999999,0.002303147,1.4311345243469526e-4
RScama,non_frag,0.5499999999999999,0.002304413,1.92867903904892e-4
RScama,non_frag,0.49999999999999994,0.002181044,1.1103342321621506e-4
RScama,non_frag,0.45,0.002198473,1.538513934541308e-4
RScama,non_frag,0.3999999999999999,0.0022193960000000002,1.325678493116303e-4
RScama,non_frag,0.34999999999999987,0.002705794,1.7108519263155935e-4
RScama,non_frag,0.29999999999999993,0.002239928,1.5301552054902435e-4
RScama,non_frag,0.2499999999999999,0.0022389050000000002,9.571172124318596e-5
RScama,non_frag,0.19999999999999996,0.002171695,6.519772563347421e-5
RScama,non_frag,0.1499999999999999,0.001714093,1.2199742793736815e-4
RScama,non_frag,0.09999999999999988,0.0016921010000000001,6.857055351971426e-5
RScama,non_frag,0.05,0.001422401,7.094613127812775e-5
RScamb1,cont,0.99,0.001559208,5.001697751763897e-5
RScamb1,cont,0.95,0.001553442,5.46422020054097e-5
RScamb1,cont,0.8999999999999999,0.001581884999999999,8.483359793671885e-5
RScamb1,cont,0.85,0.002391242,1.1126766154937682e-4
RScamb1,cont,0.7999999999999999,0.002111131,1.0480334848870265e-4
RScamb1,cont,0.75,0.002273294,2.6314578215633094e-5
RScamb1,cont,0.7,0.002290266,1.6860577933945997e-4
RScamb1,cont,0.6499999999999999,0.002213736,1.3875916331703813e-4
RScamb1,cont,0.5999999999999999,0.002311353,9.947423173309211e-5
RScamb1,cont,0.5499999999999999,0.002409717,1.313464488417304e-4
RScamb1,cont,0.49999999999999994,0.003002225,1.7671048741122041e-4
RScamb1,cont,0.45,0.0031299319999999998,9.666704307972688e-5
RScamb1,cont,0.3999999999999999,0.0029462200000000003,3.4483663765131816e-5
RScamb1,cont,0.34999999999999987,0.002941999,6.470125766423195e-5
RScamb1,cont,0.29999999999999993,0.002988434,1.0912442940667922e-4
RScamb1,cont,0.2499999999999999,0.002964868,1.5276166962516045e-4
RScamb1,cont,0.19999999999999996,0.00313942,7.903084714211283e-5
RScamb1,cont,0.1499999999999999,0.003090793,1.4500259055540276e-4
RScamb1,cont,0.09999999999999988,0.003003963,1.0247749856540318e-4
RScamb1,cont,0.05,0.002746882,7.450841232147328e-5
RScamb1,ideal,0.99,0.001266113,5.3533238490991133e-5
RScamb1,ideal,0.95,0.001283073,6.341795890930436e-5
RScamb1,ideal,0.8999999999999999,0.001256727,5.575196101184845e-5
RScamb1,ideal,0.85,0.002350985,1.8977361801484542e-4
RScamb1,ideal,0.7999999999999999,0.002233778,2.2537525792429926e-4
RScamb1,ideal,0.75,0.002168956,3.123756703500878e-4
RScamb1,ideal,0.7,0.0021217759999999997,8.312276358896315e-5
RScamb1,ideal,0.6499999999999999,0.00228625,5.438884628303868e-5
RScamb1,ideal,0.5999999999999999,0.002349335,1.0712119628927072e-4
RScamb1,ideal,0.5499999999999999,0.002305132,8.43282998234348e-5
RScamb1,ideal,0.49999999999999994,0.00277423,1.8860994954314229e-4
RScamb1,ideal,0.45,0.002682558,2.1366085691529446e-5
RScamb1,ideal,0.3999999999999999,0.002722252,1.3887518031191427e-4
RScamb1,ideal,0.34999999999999987,0.0028063199999999997,8.958682219562832e-5
RScamb1,ideal,0.29999999999999993,0.002185239,5.9351226786909085e-5
RScamb1,ideal,0.2499999999999999,0.002174795,1.0652609865401267e-4
RScamb1,ideal,0.19999999999999996,0.002121919,5.6251280173086846e-5
RScamb1,ideal,0.1499999999999999,0.001395256,7.993625379707952e-5
RScamb1,ideal,0.09999999999999988,0.001321189,4.947559004195905e-5
RScamb1,ideal,0.05,0.001120734,3.531759970452253e-5
RScamb1,non_frag,0.99,0.001585846,4.635746762329063e-5
RScamb1,non_frag,0.95,0.001523927,3.4879390938234865e-5
RScamb1,non_frag,0.8999999999999999,0.001582407,9.816739819195465e-5
RScamb1,non_frag,0.85,0.002807703,2.5948433059306934e-4
RScamb1,non_frag,0.7999999999999999,0.002709834,9.66905500610639e-5
RScamb1,non_frag,0.75,0.002576454,1.9570058923433682e-4
RScamb1,non_frag,0.7,0.00279799,1.9450766765805865e-4
RScamb1,non_frag,0.6499999999999999,0.0028265440000000003,1.0609729938965349e-4
RScamb1,non_frag,0.5999999999999999,0.002547654,1.727160620594776e-4
RScamb1,non_frag,0.5499999999999999,0.002569223,1.0935566926826928e-4
RScamb1,non_frag,0.49999999999999994,0.0036238679999999997,1.7275816480463862e-4
RScamb1,non_frag,0.45,0.003582471,1.6827387342266384e-4
RScamb1,non_frag,0.3999999999999999,0.00342016,1.3846517540522596e-4
RScamb1,non_frag,0.34999999999999987,0.003567125,1.104757137966934e-4
RScamb1,non_frag,0.29999999999999993,0.003240826,1.508083390856679e-4
RScamb1,non_frag,0.2499999999999999,0.003208797,1.3065443659176335e-4
RScamb1,non_frag,0.19999999999999996,0.0032628930000000002,9.716666278444821e-5
RScamb1,non_frag,0.1499999999999999,0.00193984,8.481305441970595e-5
RScamb1,non_frag,0.09999999999999988,0.001824989,6.788462147071474e-5
RScamb1,non_frag,0.05,0.0016665739999999999,5.7262338835301554e-5
RScris,cont,0.99,4.2305719999999997e-4,2.0477464821386246e-5
RScris,cont,0.95,4.2052699999999997e-4,1.0350372188691783e-5
RScris,cont,0.8999999999999999,4.220882e-4,1.6194050963925677e-5
RScris,cont,0.85,4.3192160000000003e-4,1.0577742714461022e-5
RScris,cont,0.7999999999999999,4.382781e-4,1.6024549488900535e-5
RScris,cont,0.75,4.242807e-4,6.392035218405275e-6
RScris,cont,0.7,7.148377e-4,5.301853226320439e-5
RScris,cont,0.6499999999999999,7.189378e-4,3.608157383793313e-5
RScris,cont,0.5999999999999999,6.845224e-4,4.744165739375752e-5
RScris,cont,0.5499999999999999,6.708414000000001e-4,4.3039423620675965e-5
RScris,cont,0.49999999999999994,7.063356e-4,3.547241756069071e-5
RScris,cont,0.45,7.11313e-4,5.629026912156113e-5
RScris,cont,0.3999999999999999,6.807013e-4,4.441285390026934e-5
RScris,cont,0.34999999999999987,0.001023574,4.6687859204627404e-5
RScris,cont,0.29999999999999993,7.444849e-4,4.639187831806099e-5
RScris,cont,0.2499999999999999,7.37981e-4,2.4928698406098595e-5
RScris,cont,0.19999999999999996,7.641423e-4,3.4706632280204494e-5
RScris,cont,0.1499999999999999,7.409887e-4,4.3594963111324894e-5
RScris,cont,0.09999999999999988,6.98686799999999e-4,2.9374361007895243e-5
RScris,cont,0.05,6.421733e-4,2.6306693233852127e-5
RScris,ideal,0.99,4.237092e-4,2.917301137771767e-5
RScris,ideal,0.95,4.273694e-4,2.0615354295066367e-5
RScris,ideal,0.8999999999999999,4.272797e-4,1.2823603229548589e-5
RScris,ideal,0.85,4.27049e-4,1.1533671892911359e-5
RScris,ideal,0.7999999999999999,4.351806e-4,1.657972456680481e-5
RScris,ideal,0.75,4.272295e-4,1.9251995355460332e-5
RScris,ideal,0.7,7.034875e-4,4.334688238244795e-5
RScris,ideal,0.6499999999999999,6.941339e-4,3.91585976665548e-5
RScris,ideal,0.5999999999999999,7.358777e-4,4.1890751970784395e-5
RScris,ideal,0.5499999999999999,6.941829e-4,3.563204644838688e-5
RScris,ideal,0.49999999999999994,7.42692e-4,5.5201794850046895e-5
RScris,ideal,0.45,7.053547e-4,5.401605145602555e-5
RScris,ideal,0.3999999999999999,7.345673e-4,7.9797102045751e-5
RScris,ideal,0.34999999999999987,0.0010042423,2.610627151577863e-5
RScris,ideal,0.29999999999999993,7.325084999999999e-4,3.192224147396642e-5
RScris,ideal,0.2499999999999999,7.412271e-4,4.937943154897593e-5
RScris,ideal,0.19999999999999996,7.827766e-4,2.81470750136177e-5
RScris,ideal,0.1499999999999999,5.596581e-4,2.7903246407900266e-5
RScris,ideal,0.09999999999999988,5.195127e-4,1.7563353438654894e-5
RScris,ideal,0.05,4.842508e-4,1.3238377315802542e-5
RScris,non_frag,0.99,4.302838e-4,2.1239977708713968e-5
RScris,non_frag,0.95,4.242874e-4,2.1797420623143048e-5
RScris,non_frag,0.8999999999999999,4.3045539999999997e-4,1.5568088587449226e-5
RScris,non_frag,0.85,4.364624e-4,1.7539491777763175e-5
RScris,non_frag,0.7999999999999999,4.310616e-4,2.5038864498570572e-5
RScris,non_frag,0.75,4.173733e-4,1.6126905372699372e-5
RScris,non_frag,0.7,7.156438e-4,2.7064641717356784e-5
RScris,non_frag,0.6499999999999999,7.148558e-4,2.361696172386842e-5
RScris,non_frag,0.5999999999999999,6.92437e-4,3.51315116953427e-5
RScris,non_frag,0.5499999999999999,7.118073e-4,3.9688902532488005e-5
RScris,non_frag,0.49999999999999994,6.750863e-4,4.7602503454358595e-5
RScris,non_frag,0.45,7.366653e-4,4.987742460617274e-5
RScris,non_frag,0.3999999999999999,7.307061000000001e-4,5.631309827394609e-5
RScris,non_frag,0.34999999999999987,0.001029421999999999,1.9744613217562452e-05
RScris,non_frag,0.29999999999999993,8.172755e-4,2.6758097674660413e-5
RScris,non_frag,0.2499999999999999,7.827685e-4,3.776076263133467e-5
RScris,non_frag,0.19999999999999996,8.505532e-4,3.322535686222529e-5
RScris,non_frag,0.1499999999999999,6.699974e-4,2.5841767093000606e-5
RScris,non_frag,0.09999999999999988,6.538977e-4,2.5308100271344832e-5
RScris,non_frag,0.05,6.059308e-4,1.5639916160616454e-5
RSfaxi,cont,0.99,0.002444211,6.884893615735831e-5
RSfaxi,cont,0.95,0.002233625,6.808847206229387e-5
RSfaxi,cont,0.8999999999999999,0.002503474,1.0397122114636653e-4
RSfaxi,cont,0.85,0.005715495,3.263926255719908e-4
RSfaxi,cont,0.7999999999999999,0.005679265,3.065275210863345e-4
RSfaxi,cont,0.75,0.006148123,1.3091112515748997e-4
RSfaxi,cont,0.7,0.005946506,8.12549200865195e-4
RSfaxi,cont,0.6499999999999999,0.005768811,5.545967632523653e-4
RSfaxi,cont,0.5999999999999999,0.005438466,3.5252342557938216e-4
RSfaxi,cont,0.5499999999999999,0.006025165,5.134419334095465e-4
RSfaxi,cont,0.49999999999999994,0.005814173,2.867243847727871e-4
RSfaxi,cont,0.45,0.005639023999999999,1.2111570924808498e-4
RSfaxi,cont,0.3999999999999999,0.005415082,1.7475934848941392e-4
RSfaxi,cont,0.34999999999999987,0.005734332,1.125765060155388e-4
RSfaxi,cont,0.29999999999999993,0.00436485,2.1540888452738755e-4
RSfaxi,cont,0.2499999999999999,0.004386588,1.8842252765762616e-4
RSfaxi,cont,0.19999999999999996,0.003989486,1.8193982260321368e-4
RSfaxi,cont,0.1499999999999999,0.003362382,1.5558268475494163e-4
RSfaxi,cont,0.09999999999999988,0.003170015,1.8797776625323424e-4
RSfaxi,cont,0.05,0.002640251,8.761064692401515e-5
RSfaxi,ideal,0.99,0.0024151479999999998,8.998999435739748e-5
RSfaxi,ideal,0.95,0.002510468,9.189326716964147e-5
RSfaxi,ideal,0.8999999999999999,0.002357155,8.450182749503107e-5
RSfaxi,ideal,0.85,0.0058737400000000006,5.040899645676135e-4
RSfaxi,ideal,0.7999999999999999,0.005845432,2.6887930558771786e-4
RSfaxi,ideal,0.75,0.006073796,1.798510291695138e-4
RSfaxi,ideal,0.7,0.005808796,2.977576628811498e-4
RSfaxi,ideal,0.6499999999999999,0.005754838,3.712147835238606e-4
RSfaxi,ideal,0.5999999999999999,0.005940343000000001,4.947525446579892e-4
RSfaxi,ideal,0.5499999999999999,0.0059733979999999996,4.5672175200127174e-4
RSfaxi,ideal,0.49999999999999994,0.005723102,2.723481233764364e-4
RSfaxi,ideal,0.45,0.005551089,1.61716025142154e-4
RSfaxi,ideal,0.3999999999999999,0.005416103,1.2497484814064718e-4
RSfaxi,ideal,0.34999999999999987,0.005378109,7.090686558985493e-5
RSfaxi,ideal,0.29999999999999993,0.004325754,2.893957897336372e-4
RSfaxi,ideal,0.2499999999999999,0.0042245979999999995,3.7951403328760093e-4
RSfaxi,ideal,0.19999999999999996,0.00409047,2.092710880386702e-4
RSfaxi,ideal,0.1499999999999999,0.002642637,1.4824450261870313e-4
RSfaxi,ideal,0.09999999999999988,0.002510512,9.807048879929848e-5
RSfaxi,ideal,0.05,0.002044986,7.220136459159816e-5
RSfaxi,non_frag,0.99,0.002581069,8.236779838019222e-5
RSfaxi,non_frag,0.95,0.002537558,9.40115622676275e-5
RSfaxi,non_frag,0.8999999999999999,0.002595018,1.9455625794784052e-4
RSfaxi,non_frag,0.85,0.005737711,2.938761036162461e-4
RSfaxi,non_frag,0.7999999999999999,0.005786434,8.913465800710991e-4
RSfaxi,non_frag,0.75,0.0054013989999999994,4.7023466022472947e-4
RSfaxi,non_frag,0.7,0.0057452449999999995,2.030286908159643e-4
RSfaxi,non_frag,0.6499999999999999,0.005557393,2.5600141258507836e-4
RSfaxi,non_frag,0.5999999999999999,0.005689871,3.025303937146004e-4
RSfaxi,non_frag,0.5499999999999999,0.005696714,4.6574285311389013e-4
RSfaxi,non_frag,0.49999999999999994,0.006023106,2.0526746406687168e-4
RSfaxi,non_frag,0.45,0.006092145,2.1612523536392275e-4
RSfaxi,non_frag,0.3999999999999999,0.005808892,3.0013501479611896e-4
RSfaxi,non_frag,0.34999999999999987,0.005621823,2.039090006214646e-4
RSfaxi,non_frag,0.29999999999999993,0.00470768,2.2303291072545036e-4
RSfaxi,non_frag,0.2499999999999999,0.004690858,2.102935494229172e-4
RSfaxi,non_frag,0.19999999999999996,0.004495133,2.2433369044300467e-4
RSfaxi,non_frag,0.1499999999999999,0.003192383,1.701098008183081e-4
RSfaxi,non_frag,0.09999999999999988,0.003086225,1.1178834616760763e-4
RSfaxi,non_frag,0.05,0.002589584,8.690208298232368e-5
RSgaur,cont,0.99,0.002246482,1.1581625032783611e-4
RSgaur,cont,0.95,0.002158799,1.266130664180351e-4
RSgaur,cont,0.8999999999999999,0.002261287,9.89818221302387e-5
RSgaur,cont,0.85,0.002160446,8.654997505616179e-5
RSgaur,cont,0.7999999999999999,0.0052503210000000005,4.004129714695955e-4
RSgaur,cont,0.75,0.005215389,3.4332148110448573e-4
RSgaur,cont,0.7,0.005007668999999999,3.426278916275076e-4
RSgaur,cont,0.6499999999999999,0.005634437,2.2896563250360917e-4
RSgaur,cont,0.5999999999999999,0.005433169,2.753483930284201e-4
RSgaur,cont,0.5499999999999999,0.005215367,4.258218993128987e-4
RSgaur,cont,0.49999999999999994,0.005128715,3.927053661249528e-4
RSgaur,cont,0.45,0.005263318,1.831492435632147e-4
RSgaur,cont,0.3999999999999999,0.005281968,1.8414123044856396e-4
RSgaur,cont,0.34999999999999987,0.0053783830000000005,3.1364141354419387e-4
RSgaur,cont,0.29999999999999993,0.004747632,2.6826317632752596e-4
RSgaur,cont,0.2499999999999999,0.004278547,2.2852417032632113e-4
RSgaur,cont,0.19999999999999996,0.004332899,1.6782191821160375e-4
RSgaur,cont,0.1499999999999999,0.0037392000000000002,2.545701325328205e-4
RSgaur,cont,0.09999999999999988,0.0032733989999999998,1.7327676233573717e-4
RSgaur,cont,0.05,0.00295872,1.7126923178304834e-4
RSgaur,ideal,0.99,0.002146883,1.1536403715100214e-4
RSgaur,ideal,0.95,0.002203250999999999,1.6969497795554607e-4
RSgaur,ideal,0.8999999999999999,0.00217752,5.2982958056760534e-5
RSgaur,ideal,0.85,0.002189099,1.4176365906755592e-4
RSgaur,ideal,0.7999999999999999,0.005041884999999999,1.4214125941392866e-4
RSgaur,ideal,0.75,0.005001625,3.6999645860917807e-4
RSgaur,ideal,0.7,0.005508314,2.683322065897668e-4
RSgaur,ideal,0.6499999999999999,0.0050715840000000005,2.4094491123260683e-4
RSgaur,ideal,0.5999999999999999,0.00498383,4.7318874876264264e-4
RSgaur,ideal,0.5499999999999999,0.005283309,4.009199782292388e-4
RSgaur,ideal,0.49999999999999994,0.005354486,4.578972555109327e-4
RSgaur,ideal,0.45,0.0051527610000000005,1.0944899120899491e-4
RSgaur,ideal,0.3999999999999999,0.005216926,2.8680999793514095e-4
RSgaur,ideal,0.34999999999999987,0.004985551,2.454071255621295e-4
RSgaur,ideal,0.29999999999999993,0.004305534,4.2143998292099e-4
RSgaur,ideal,0.2499999999999999,0.003913005,1.1061227390705289e-4
RSgaur,ideal,0.19999999999999996,0.003954163,2.501964461533733e-4
RSgaur,ideal,0.1499999999999999,0.002819801,1.4695888355061913e-4
RSgaur,ideal,0.09999999999999988,0.002347781,1.0403468261968117e-4
RSgaur,ideal,0.05,0.002074864,7.152989556821679e-5
RSgaur,non_frag,0.99,0.002290557,7.736730662524351e-5
RSgaur,non_frag,0.95,0.002296305,1.1409060729184598e-4
RSgaur,non_frag,0.8999999999999999,0.002248033,7.436068974188505e-5
RSgaur,non_frag,0.85,0.002251869,1.3849422141575278e-4
RSgaur,non_frag,0.7999999999999999,0.0052951579999999995,2.3083593610084957e-4
RSgaur,non_frag,0.75,0.005144048,1.9757643622434108e-4
RSgaur,non_frag,0.7,0.004864241,2.5325834756232595e-4
RSgaur,non_frag,0.6499999999999999,0.005110165,6.784594796915534e-4
RSgaur,non_frag,0.5999999999999999,0.005141532,3.4376806641170805e-4
RSgaur,non_frag,0.5499999999999999,0.004979457,5.430139264031613e-4
RSgaur,non_frag,0.49999999999999994,0.005071706,2.2366695003459456e-4
RSgaur,non_frag,0.45,0.005417808,2.3482984813122298e-4
RSgaur,non_frag,0.3999999999999999,0.00523819,3.2334820567170465e-4
RSgaur,non_frag,0.34999999999999987,0.005378319,3.209984047537376e-4
RSgaur,non_frag,0.29999999999999993,0.004635848,2.9931894749395485e-4
RSgaur,non_frag,0.2499999999999999,0.004183519,1.936277121149989e-4
RSgaur,non_frag,0.19999999999999996,0.004337777,1.5576855680784858e-4
RSgaur,non_frag,0.1499999999999999,0.003425661,1.729442276477208e-4
RSgaur,non_frag,0.09999999999999988,0.0030361529999999998,9.376991652739998e-5
RSgaur,non_frag,0.05,0.00283777,1.1709250739859017e-4
RSmaqu4,cont,0.99,0.002200533,1.1808847502802475e-4
RSmaqu4,cont,0.95,0.0022653120000000002,4.6674704736315285e-5
RSmaqu4,cont,0.8999999999999999,0.002354601,1.9266097595113665e-4
RSmaqu4,cont,0.85,0.002156146,1.1466812220006427e-4
RSmaqu4,cont,0.7999999999999999,0.005345086,1.4592790466528318e-4
RSmaqu4,cont,0.75,0.005397618,4.0434844859903244e-4
RSmaqu4,cont,0.7,0.005347144,1.7612145160529315e-4
RSmaqu4,cont,0.6499999999999999,0.00527403,2.6021330207692627e-4
RSmaqu4,cont,0.5999999999999999,0.005617307,5.166749639774614e-4
RSmaqu4,cont,0.5499999999999999,0.00543838,1.9451034316971422e-4
RSmaqu4,cont,0.49999999999999994,0.005380997,3.7136977053575307e-4
RSmaqu4,cont,0.45,0.006228050000000001,2.7905891158200503e-4
RSmaqu4,cont,0.3999999999999999,0.006113678,3.3359899862626154e-4
RSmaqu4,cont,0.34999999999999987,0.006187644,2.476709899667522e-4
RSmaqu4,cont,0.29999999999999993,0.006211831,1.995270149601023e-4
RSmaqu4,cont,0.2499999999999999,0.0063580550000000005,2.45474337027089e-4
RSmaqu4,cont,0.19999999999999996,0.006413199,2.7388680599636203e-4
RSmaqu4,cont,0.1499999999999999,0.006390227,2.1553337880451113e-4
RSmaqu4,cont,0.09999999999999988,0.006143613,2.198901508607322e-4
RSmaqu4,cont,0.05,0.005451138,2.1059414884770384e-4
RSmaqu4,ideal,0.99,0.00222889,9.81106973440376e-5
RSmaqu4,ideal,0.95,0.002177996,1.0342052560084743e-4
RSmaqu4,ideal,0.8999999999999999,0.0022195410000000002,6.386142227076092e-5
RSmaqu4,ideal,0.85,0.002216679,9.442889687778608e-5
RSmaqu4,ideal,0.7999999999999999,0.005344946000000001,4.0393545246734654e-4
RSmaqu4,ideal,0.75,0.005173498,3.9381658417762637e-4
RSmaqu4,ideal,0.7,0.005456695,1.081647219393744e-4
RSmaqu4,ideal,0.6499999999999999,0.00535899,2.590283681160983e-4
RSmaqu4,ideal,0.5999999999999999,0.00545487,3.527679370036025e-4
RSmaqu4,ideal,0.5499999999999999,0.005193129,4.3837503379463155e-4
RSmaqu4,ideal,0.49999999999999994,0.005267661,4.575263608543956e-4
RSmaqu4,ideal,0.45,0.005346512,2.8189557703360856e-4
RSmaqu4,ideal,0.3999999999999999,0.005195795999999997,2.582352258525393e-4
RSmaqu4,ideal,0.34999999999999987,0.005174593,3.338539846516405e-4
RSmaqu4,ideal,0.29999999999999993,0.004473803,2.847357217588891e-4
RSmaqu4,ideal,0.2499999999999999,0.004004947,2.3362111819734486e-4
RSmaqu4,ideal,0.19999999999999996,0.004100914,2.2845022512573725e-4
RSmaqu4,ideal,0.1499999999999999,0.002831774,1.8358092204196435e-4
RSmaqu4,ideal,0.09999999999999988,0.002531859,1.3253648298152144e-4
RSmaqu4,ideal,0.05,0.002116603,9.2620887858937e-5
RSmaqu4,non_frag,0.99,0.002313371,1.4565891043042238e-4
RSmaqu4,non_frag,0.95,0.002187367,1.24609621980006e-4
RSmaqu4,non_frag,0.8999999999999999,0.002235893,7.094939292669575e-5
RSmaqu4,non_frag,0.85,0.00228915,7.850283080529284e-5
RSmaqu4,non_frag,0.7999999999999999,0.004940877,2.584621803002435e-4
