contraste,tipo,Uefeito,Q_0.05,Q_0.5,Q_0.95
fragperse,fixo e aleat,0.01184713015962141,-0.2431009288377214,0.14817626091297026,0.5249255358165507
fragperse,fixo e aleat,0.01471694745820659,-0.24513571096799056,0.15605472064122067,0.5467135602954231
fragperse,fixo e aleat,0.020589887221634795,-0.2538603985990248,0.1773147165782815,0.5970035491187522
fragperse,fixo e aleat,0.02782870321177998,-0.2754672225378736,0.20318236110412002,0.6651107223324304
fragperse,fixo e aleat,0.030477706597438148,-0.2796017981953398,0.21573941154265897,0.69436271844214
fragperse,fixo e aleat,0.03706269814023159,-0.29153941692577107,0.24543480175917878,0.773418051980789
fragtotal,apenas fixo,-0.10134857982848916,-0.90335100549028,-0.5168030951708192,-0.1326370415374515
fragtotal,apenas fixo,-0.08883321297948964,-0.8023410485860083,-0.4675584022083391,-0.13421108015092992
fragtotal,apenas fixo,-0.07631784613049011,-0.7047975235223455,-0.41964811657070705,-0.13453877026185584
fragtotal,apenas fixo,-0.06380247928149058,-0.6099107152936374,-0.36821659172323495,-0.12311214400871599
fragtotal,apenas fixo,-0.05128711243249106,-0.5201873934773927,-0.3171432748271736,-0.1079313687232111
fragtotal,apenas fixo,-0.03877174558349153,-0.4379654144968059,-0.2665208242627948,-0.08849852214371622
fragtotal,apenas fixo,-0.026256378734492006,-0.361090244797339,-0.21687258085807964,-0.06326454470589009
fragtotal,apenas fixo,-0.013741011885492482,-0.2876891957672775,-0.16738964446140966,-0.03617354461804931
fragtotal,apenas fixo,-0.0012256450364929589,-0.22146034754668054,-0.11357809062943343,-0.0039269585256232606
fragtotal,apenas fixo,0.011289721812506565,-0.15654242500949303,-0.059765369828803885,0.0413418696380765
fragtotal,apenas fixo,0.023805088661506102,-0.0956903502606489,-0.00358087670224745,0.09309576858156482
fragtotal,apenas fixo,0.03632045551050561,-0.041130643812358904,0.05513700768828475,0.15157247627497977
fragtotal,apenas fixo,0.04883582235950515,0.006308532904635492,0.11151239768606104,0.21379486925308064
fragtotal,apenas fixo,0.06135118920850466,0.04772252423327458,0.16501336875009254,0.275866037750077
fragtotal,apenas fixo,0.0738665560575042,0.08970788254191266,0.21424879032029898,0.33675467838858203
fragtotal,apenas fixo,0.0863819229065037,0.12481136735956022,0.2614569671352799,0.3946167659186095
fragtotal,apenas fixo,0.09889728975550324,0.15455393199590645,0.30534361954200956,0.45386178152283213
fragtotal,apenas fixo,0.11141265660450278,0.18424036588780907,0.35001693207708945,0.5109642174609188
fragtotal,apenas fixo,0.12392802345350229,0.21307061698737095,0.39391979180959014,0.5706486366477123
fragtotal,apenas fixo,0.13644339030250183,0.24575538493321386,0.4387802051112624,0.6288481412444672
fragtotal,apenas fixo,0.14895875715150136,0.27679729711777784,0.48536946287976257,0.6885309526094953
fragtotal,apenas fixo,0.16147412400050087,0.30953556235114943,0.531187484832998,0.7485310776148036
fragtotal,apenas fixo,0.17398949084950038,0.3429820428037163,0.5770037319708815,0.8039969830822492
fragtotal,apenas fixo,0.1865048576984999,0.37721085146399946,0.6209882408726226,0.8624706904551865
fragtotal,apenas fixo,0.19902022454749946,0.4075933040110418,0.6666044255594833,0.9172565113908971
fragtotal,apenas fixo,0.21153559139649897,0.43676621655378306,0.709243257652033,0.9707759766141815
fragtotal,apenas fixo,0.22405095824549848,0.4651043069272744,0.7482871206716135,1.02362576211139
fragtotal,apenas fixo,0.23656632509449804,0.4902339227316731,0.7841645004217003,1.066702093169864
fragtotal,apenas fixo,0.24908169194349755,0.5095487895422489,0.8166860190067138,1.1070225180122444
fragtotal,apenas fixo,0.26159705879249706,0.5219738608936634,0.8440407512291631,1.1470887139499788
fragtotal,apenas fixo,0.27411242564149657,0.5345200857146227,0.8658598529454977,1.183143729850938
fragtotal,apenas fixo,0.28662779249049614,0.5425698008008102,0.882285664548961,1.212342967299545
fragtotal,apenas fixo,0.29914315933949565,0.5434863591242372,0.8936993776953239,1.2381550243914368
fragtotal,apenas fixo,0.31165852618849516,0.5375392136437191,0.8964493040855975,1.2506030368313448
fragtotal,apenas fixo,0.3241738930374947,0.5284101988511106,0.8935476580436524,1.2590822968478084
fragtotal,apenas fixo,0.33668925988649423,0.5104965001484945,0.8849262076203691,1.2617857438131277
fragtotal,apenas fixo,0.34920462673549374,0.4897897305078867,0.8703470526002324,1.2567365301958424
fragtotal,apenas fixo,0.36171999358449325,0.4636784353517912,0.8528548636603435,1.2463139863335186
fragtotal,apenas fixo,0.3742353604334928,0.432004716091876,0.8287164707044811,1.229591838263919
fragtotal,apenas fixo,0.3867507272824923,0.39572778011149856,0.7990620731792926,1.2056100816146715
fragtotal,apenas fixo,0.3992660941314919,0.3568980652999105,0.764166883312614,1.1781754664662807
fragtotal,apenas fixo,0.41178146098049134,0.31103457740931534,0.7248563249204573,1.1453990272825434
fragtotal,apenas fixo,0.4242968278294909,0.26352847549611713,0.6825172808990949,1.1100970282893332
fragtotal,apenas fixo,0.4368121946784905,0.21134480760550728,0.6349456527106605,1.0683643756392125
fragtotal,apenas fixo,0.4493275615274899,0.15659103472000682,0.5831323820869938,1.0237619106575144
fragtotal,apenas fixo,0.4618429283764895,0.0985206084940888,0.5294875954445024,0.9756760677681146
fragtotal,apenas fixo,0.47435829522548895,0.037104267941334625,0.4725541969429877,0.9258170429865662
fragtotal,apenas fixo,0.4868736620744885,-0.028526163266642875,0.4128051655138888,0.8703241602470596
fragtotal,apenas fixo,0.4993890289234881,-0.09677962903876247,0.3506580773937353,0.8119286174837365
fragtotal,apenas fixo,0.5119043957724876,-0.16625491635362688,0.28719907444198545,0.7539834596878099
fragtotal,apenas fixo,0.524419762621487,-0.23545830511245477,0.221484534304801,0.6945682339098427
fragtotal,apenas fixo,0.5369351294704867,-0.3067858645575651,0.15526619528538696,0.635522184775665
fragtotal,apenas fixo,0.5494504963194862,-0.38330049605098704,0.08674589445368804,0.5743738440957528
fragtotal,apenas fixo,0.5619658631684856,-0.4586128613039283,0.01816672065465954,0.5139225682107484
fragtotal,apenas fixo,0.5744812300174853,-0.5322571508350517,-0.05319308831111811,0.44832455328887927
fragtotal,apenas fixo,0.5869965968664848,-0.606760626534034,-0.12498512907204135,0.3812624992124611
fragtotal,apenas fixo,0.5995119637154842,-0.6796627475310538,-0.19421475672763988,0.3151160341630054
fragtotal,apenas fixo,0.6120273305644839,-0.7530949844355612,-0.26520559208395483,0.24891191603046386
fragtotal,apenas fixo,0.6245426974134833,-0.8290760291941357,-0.3354745248383517,0.18329005610500465
fragtotal,apenas fixo,0.6370580642624828,-0.9032670689726464,-0.4043175451647862,0.1183461411762182
fragtotal,apenas fixo,0.6495734311114822,-0.9743686136105586,-0.4726939397512747,0.0543092161601809
fragtotal,apenas fixo,0.6620887979604819,-1.0462197721149569,-0.5406070609319057,-0.006535524188962694
fragtotal,apenas fixo,0.6746041648094814,-1.117873679161949,-0.6064644055692325,-0.06944520025679973
fragtotal,apenas fixo,0.6871195316584808,-1.1889595742711712,-0.6702992757905227,-0.1306812892313594
fragtotal,apenas fixo,0.6996348985074805,-1.2636050226678892,-0.7353050199406321,-0.19223082702286384
fragtotal,apenas fixo,0.71215026535648,-1.3341039148660139,-0.7991918476127816,-0.25422988996580764
fragtotal,apenas fixo,0.7246656322054794,-1.399523344807394,-0.8601063258181021,-0.312807278220301
fragtotal,apenas fixo,0.7371809990544791,-1.4656825288236501,-0.9219510406475535,-0.3725792429853073
fragtotal,apenas fixo,0.7496963659034785,-1.5311941926598582,-0.9849369509069874,-0.4322152258049559
fragtotal,apenas fixo,0.762211732752478,-1.592919860314401,-1.0469447224883883,-0.49135957731701024
fragtotal,apenas fixo,0.7747270996014777,-1.6548375618417255,-1.1081879443374365,-0.5460036717050004
fragtotal,apenas fixo,0.7872424664504771,-1.7148675961704738,-1.1665605733696096,-0.6031214797204119
fragtotal,apenas fixo,0.7997578332994766,-1.7757000051542242,-1.2261329652910227,-0.6590369725880035
fragtotal,apenas fixo,0.8122732001484763,-1.8382371389019312,-1.2823605594251215,-0.7113407784548292
fragtotal,apenas fixo,0.8247885669974757,-1.9021358225607405,-1.3390407800815043,-0.7655588937936889
fragtotal,apenas fixo,0.8373039338464752,-1.9632235817442767,-1.3975073695453344,-0.818264373677546
fragtotal,apenas fixo,0.8498193006954748,-2.0257721224869094,-1.45110160838117,-0.8652226722134934
fragtotal,apenas fixo,0.8623346675444743,-2.0857714641299547,-1.503053828832393,-0.9141997358975947
fragtotal,apenas fixo,0.8748500343934738,-2.144094817772207,-1.55523394340692,-0.9590059849055413
fragtotal,apenas fixo,0.8873654012424734,-2.2024891755208316,-1.603888061051552,-1.0060114510664715
fragtotal,apenas fixo,0.8998807680914729,-2.2590164718631915,-1.6547843735022645,-1.0457792104362813
fragtotal,apenas fixo,0.9123961349404723,-2.3157318544882317,-1.7031416195227143,-1.0888131681966104
fragtotal,apenas fixo,0.9249115017894718,-2.3734709587467524,-1.752414906671257,-1.1318935309706863
fragtotal,apenas fixo,0.9374268686384715,-2.4299182787792803,-1.8008389460885699,-1.1682579537337923
fragtotal,apenas fixo,0.9499422354874709,-2.491101724930414,-1.8485921202721372,-1.2067175205480425
fragtotal,apenas fixo,0.9624576023364704,-2.554623732193411,-1.8959052918644137,-1.241348186930831
fragtotal,apenas fixo,0.97497296918547,-2.6152514821578015,-1.9452242274922467,-1.2746964268121317
fragtotal,apenas fixo,0.9874883360344695,-2.6728659118629676,-1.9910846171861878,-1.3020857858492336
fragtotal,apenas fixo,1.000003702883469,-2.737912429628695,-2.036148859311638,-1.3275975698037108
fragtotal,apenas fixo,1.0125190697324686,-2.8006996008440637,-2.082557591148188,-1.350837793026736
fragtotal,apenas fixo,1.025034436581468,-2.858875748077856,-2.1250965089858207,-1.3765470023165283
fragtotal,apenas fixo,1.0375498034304675,-2.917317427341243,-2.167945999937771,-1.4087592932041875
fragtotal,apenas fixo,1.050065170279467,-2.9854795623922143,-2.2148389585399215,-1.4309827047423225
fragtotal,apenas fixo,1.0625805371284667,-3.0433681142539744,-2.260185956120922,-1.4549070346030741
fragtotal,apenas fixo,1.0750959039774661,-3.1094599549017228,-2.301376724731108,-1.473392248969607
fragtotal,apenas fixo,1.0876112708264656,-3.174113558566218,-2.3409959859503324,-1.486569563812821
fragtotal,apenas fixo,1.1001266376754653,-3.2392668820022834,-2.378171963046734,-1.5062965342059034
fragtotal,apenas fixo,1.1126420045244647,-3.3040957203241605,-2.417121765115857,-1.5160633795923513
fragtotal,apenas fixo,1.1251573713734642,-3.3718414877445264,-2.4608922520016443,-1.5205346317761188
fragtotal,apenas fixo,1.1376727382224638,-3.4455501505445763,-2.501225355679414,-1.5304650327363443
fragtotal,apenas fixo,1.1501881050714633,-3.5173524969284005,-2.539465585629778,-1.5399658516871757
fragtotal,apenas fixo,1.1627034719204627,-3.592126317178146,-2.5747557227554947,-1.5470582551450118
fragtotal,apenas fixo,1.1752188387694624,-3.6618240468285777,-2.610535977292179,-1.5545532022526423
fragtotal,apenas fixo,1.1877342056184619,-3.735478029691874,-2.648712994598757,-1.5634076956074157
fragtotal,apenas fixo,1.2002495724674613,-3.8053690682538495,-2.6855372226549004,-1.572374690251477
fragtotal,apenas fixo,1.212764939316461,-3.874301511089115,-2.7238384261544932,-1.5754631489519155
fragtotal,apenas fixo,1.2252803061654605,-3.9465952928033414,-2.7590242845275186,-1.5781836125045399
fragtotal,apenas fixo,1.23779567301446,-4.018968839593803,-2.7933238813076633,-1.5769045433649702
fragtotal,apenas fixo,1.2503110398634596,-4.089481871341561,-2.8299083807977032,-1.5760869856244133
fragtotal,apenas fixo,1.262826406712459,-4.158060193423955,-2.858042600026169,-1.568886766933125
fragtotal,apenas fixo,1.2753417735614585,-4.225125964177726,-2.8892543331608977,-1.5614835201049089
fragtotal,apenas fixo,1.2878571404104582,-4.289958341415297,-2.9248997730109805,-1.5600961167353975
fragtotal,apenas fixo,1.3003725072594576,-4.354892094491255,-2.954580591529063,-1.5570233030635856
fragtotal,apenas fixo,1.312887874108457,-4.435851342082974,-2.9873195890380244,-1.5404743245702686
fragtotal,apenas fixo,1.3254032409574568,-4.510916402028201,-3.0154126662760903,-1.5246208585821601
fragtotal,apenas fixo,1.3379186078064562,-4.592722147370065,-3.0432235263198346,-1.518287272704831
fragtotal,apenas fixo,1.3504339746554557,-4.672572051036594,-3.0723028587262604,-1.513260607567387
fragtotal,apenas fixo,1.3629493415044551,-4.75178095104766,-3.0987950766069616,-1.5004357210242512
fragtotal,apenas fixo,1.3754647083534548,-4.827106440544238,-3.130314264868252,-1.4891961822494617
fragtotal,apenas fixo,1.3879800752024543,-4.906467594290678,-3.1623426403510027,-1.4729715067092428
fragtotal,apenas fixo,1.4004954420514537,-4.9843214590603635,-3.190118072784343,-1.456034122423039
fragtotal,apenas fixo,1.4130108089004534,-5.070066542627308,-3.2157519954078255,-1.4430729006284
fragtotal,apenas fixo,1.4255261757494528,-5.143602093601524,-3.245098769572422,-1.425289221164635
fragtotal,apenas fixo,1.4380415425984523,-5.211344692765864,-3.273279887761894,-1.4139327090122742
fragtotal,apenas fixo,1.450556909447452,-5.288265565577537,-3.303298699014643,-1.393032928468191
fragtotal,apenas fixo,1.4630722762964514,-5.364181886898651,-3.3346591319546643,-1.373592402914718
fragtotal,apenas fixo,1.4755876431454509,-5.443448153627764,-3.35977346952841,-1.3576464148792609
fragtotal,apenas fixo,1.4881030099944506,-5.523959029190975,-3.383332223701098,-1.3375742442795349
fragtotal,apenas fixo,1.50061837684345,-5.59895555490226,-3.414006668671096,-1.3122144726942722
fragtotal,apenas fixo,1.5131337436924495,-5.673031521856665,-3.438590788648861,-1.2949446435693217
fragtotal,apenas fixo,1.5256491105414491,-5.749692930487949,-3.4645380194193645,-1.2738555523598887
fragtotal,apenas fixo,1.5381644773904486,-5.823943703178591,-3.4919172555293123,-1.2519215611906664
fragtotal,apenas fixo,1.550679844239448,-5.898256537844131,-3.5172917536459694,-1.2252516039932877
fragtotal,apenas fixo,1.5631952110884477,-5.973559204609013,-3.547142015606321,-1.1980084171107457
fragtotal,apenas fixo,1.5757105779374472,-6.0522489172885,-3.5721895239424333,-1.171950517861016
fragtotal,apenas fixo,1.5882259447864466,-6.121656414577869,-3.5981059195576863,-1.1452570517067733
fragtotal,apenas fixo,1.6007413116354463,-6.188899192720528,-3.6237655775422093,-1.1175344615856595
fragtotal,apenas fixo,1.6132566784844458,-6.264803586722142,-3.65407555837849,-1.0916403436939317
fragtotal,apenas fixo,1.6257720453334452,-6.340826555658084,-3.682395486849863,-1.0652579065196655
fragtotal,apenas fixo,1.638287412182445,-6.416388835204926,-3.707272790793737,-1.0394825222972623
fragtotal,apenas fixo,1.6508027790314443,-6.49293307173239,-3.7340276652765496,-1.0109135796718298
fragtotal,apenas fixo,1.6633181458804438,-6.571845861250851,-3.757374508410721,-0.9839665349616412
fragtotal,apenas fixo,1.6758335127294433,-6.6467005821016985,-3.782568235106761,-0.9561466743561163
fragtotal,apenas fixo,1.688348879578443,-6.7237729405629905,-3.8040480481020564,-0.9280252202900725
fragtotal,apenas fixo,1.7008642464274424,-6.807097867191126,-3.8285318355953093,-0.9001269232753972
fragtotal,apenas fixo,1.7133796132764418,-6.887905075776987,-3.8523195781118966,-0.8713682577984081
fragtotal,apenas fixo,1.7258949801254415,-6.969885229142123,-3.8723102641749256,-0.8432645580048846
fragtotal,apenas fixo,1.738410346974441,-7.0539323042924815,-3.893612849218988,-0.8149749376614681
fragtotal,apenas fixo,1.7509257138234404,-7.141770696214355,-3.9167493850013404,-0.7866339074932774
fragtotal,apenas fixo,1.76344108067244,-7.222823910174411,-3.9391120625153744,-0.7587233134494189
fragtotal,fixo e aleat,-0.04407751433959836,-1.066206784096747,-0.4007343782691617,0.2928742537538287
fragtotal,fixo e aleat,-0.03877174558349153,-0.9902332927245457,-0.3719968393735029,0.259288042040151
fragtotal,fixo e aleat,-0.03506167588401152,-0.940900338877002,-0.35378413092724087,0.23863466377609635
fragtotal,fixo e aleat,-0.02741804309917998,-0.8361029449613884,-0.3164094507254447,0.20987496328437752
fragtotal,fixo e aleat,-0.026256378734492006,-0.8205546925236472,-0.30967176748805736,0.2062125624171162
fragtotal,fixo e aleat,-0.02501387516004444,-0.8056358405650075,-0.3039762141343035,0.2024251704452846
fragtotal,fixo e aleat,-0.02093703486917859,-0.7530467805575084,-0.28440033547022714,0.1878540081788464
fragtotal,fixo e aleat,-0.013741011885492482,-0.6628227047394485,-0.24721817814401095,0.1741623063352496
fragtotal,fixo e aleat,-0.01011980144172782,-0.6257888922252139,-0.229807935870804,0.16770457007862033
fragtotal,fixo e aleat,-0.00866072641002962,-0.6089382549804178,-0.22150867791152937,0.1646093625666095
fragtotal,fixo e aleat,-0.00763833607367551,-0.5986705014212399,-0.21652651429690556,0.16131616000884794
fragtotal,fixo e aleat,-0.0017166465825358,-0.5445157149787612,-0.18762065511879744,0.17029072325692587
fragtotal,fixo e aleat,-0.0012256450364929589,-0.5393338028910044,-0.18516036110105977,0.1712268913307861
fragtotal,fixo e aleat,0.00382110554626568,-0.4925111627498638,-0.1596338869533781,0.18035988617251697
fragtotal,fixo e aleat,0.00576207533259911,-0.4804361245045782,-0.15001119164208226,0.1869156235372075
fragtotal,fixo e aleat,0.00666934787090432,-0.4729991528935757,-0.14495149909607677,0.1896166367720773
fragtotal,fixo e aleat,0.0100480254346615,-0.4597564074506418,-0.1279443377152264,0.2071029348635526
fragtotal,fixo e aleat,0.011289721812506565,-0.45187078373653294,-0.12088897446324413,0.2113445303630853
fragtotal,fixo e aleat,0.01354568743281049,-0.4355745863352444,-0.10805065225473995,0.22525173241211485
fragtotal,fixo e aleat,0.01539228419390306,-0.4269661085299279,-0.097831334837531,0.23854138564506625
fragtotal,fixo e aleat,0.01810564715353969,-0.4156725354169986,-0.08390402143747344,0.25187127559459005
fragtotal,fixo e aleat,0.02048706055925846,-0.41206348365645173,-0.07020343934257675,0.2675923323741159
fragtotal,fixo e aleat,0.02299488942400324,-0.4036001250741411,-0.05697097489065279,0.2858981385163042
fragtotal,fixo e aleat,0.023805088661506102,-0.40325439286902126,-0.052643581793985886,0.29380322688953203
fragtotal,fixo e aleat,0.02409074425286189,-0.4035751078337768,-0.05114863205819304,0.295436604826793
fragtotal,fixo e aleat,0.03088443458937359,-0.39661502806512505,-0.013703173959872304,0.3641682401840336
fragtotal,fixo e aleat,-0.03898864191709567,-1.0692610746506646,-0.43940377276127385,0.20578886578779462
fragtotal,fixo e aleat,-0.03877174558349153,-1.0653738964551218,-0.4374302337787937,0.20585016861878214
fragtotal,fixo e aleat,-0.026256378734492006,-0.8633553407639839,-0.32805012855290766,0.2295876763478885
fragtotal,fixo e aleat,-0.01774186807036796,-0.7344218484844758,-0.25226615070093106,0.24846687970376524
fragtotal,fixo e aleat,-0.013741011885492482,-0.6742240556679558,-0.21455990143579648,0.2617456432580197
fragtotal,fixo e aleat,-0.01167487690849531,-0.6416725945440956,-0.19322434296961805,0.2690593401854962
fragtotal,fixo e aleat,-0.0012256450364929589,-0.5027335372520666,-0.1006314596086633,0.32091928080831317
fragtotal,fixo e aleat,-2.300873715462359e-4,-0.4897426286108151,-0.09063964089912094,0.3279460606463534
fragtotal,fixo e aleat,-8.678886239421748e-5,-0.4878913023545115,-0.08916929727096835,0.32909084683330264
fragtotal,fixo e aleat,7.951252689549931e-4,-0.476036532889987,-0.08064565295342323,0.33358188239360514
fragtotal,fixo e aleat,0.00474677341818246,-0.42104773176650967,-0.04261407030213109,0.3615734560767838
fragtotal,fixo e aleat,0.00552470231920367,-0.411588441369776,-0.03547419561842139,0.3653748795396645
fragtotal,fixo e aleat,0.00913649256640029,-0.36678057002824915,-2.4869422862889776e-4,0.39166962491732976
fragtotal,fixo e aleat,0.011289721812506565,-0.3377781123712389,0.02175563623532998,0.40929564143102165
fragtotal,fixo e aleat,0.0209217340126905,-0.2286433905152965,0.11562483988791568,0.48277265412777326
fragtotal,fixo e aleat,0.023805088661506102,-0.20103771634928772,0.14347940587724797,0.5064394915104113
fragtotal,fixo e aleat,0.02539825829592938,-0.1847073992966861,0.1597825781151322,0.5236394419125107
fragtotal,fixo e aleat,0.03276522842250833,-0.11068544534650541,0.2363216856360354,0.5947461964617892
fragtotal,fixo e aleat,0.03632045551050561,-0.07252560910910509,0.2732359683113389,0.6353584659818524
fragtotal,fixo e aleat,0.0384494255967159,-0.053105917942942546,0.29486361779561077,0.6578501576913103
fragtotal,fixo e aleat,0.04852261464113426,0.033466605006652474,0.4033634681984714,0.7723703144991836
fragtotal,fixo e aleat,0.04883582235950515,0.03626519993468376,0.4074325339237455,0.7757288556282341
fragtotal,fixo e aleat,0.0503565406684361,0.049816249940072034,0.4241382966738684,0.7944424348443649
fragtotal,fixo e aleat,0.06135118920850466,0.13955120978598143,0.5431860114161785,0.9281245782866975
fragtotal,fixo e aleat,0.06147042730125793,0.1403934706559598,0.5445426999303596,0.929648244795174
fragtotal,fixo e aleat,0.0738665560575042,0.24187479891919744,0.6688038941801209,1.079965194349729
fragtotal,fixo e aleat,0.0863819229065037,0.3365755219756357,0.7993096589902318,1.2397465457528896
fragtotal,fixo e aleat,0.09889728975550324,0.4253046873423314,0.9264052187393848,1.4060989436787226
fragtotal,fixo e aleat,0.11141265660450278,0.5118144625661151,1.0494247090260778,1.567210127369323
fragtotal,fixo e aleat,0.12392802345350229,0.5914890675847416,1.1682214414946637,1.7315665925249197
fragtotal,fixo e aleat,0.13644339030250183,0.6597089690283895,1.283300989618526,1.8915304317563568
fragtotal,fixo e aleat,0.14422111757622907,0.7012573080367555,1.3557695902509814,1.9914634152321935
fragtotal,fixo e aleat,0.14895875715150136,0.7259526903121216,1.397056106693696,2.055093222911299
fragtotal,fixo e aleat,0.1588306994712346,0.7784683478786971,1.4853505845090493,2.1756642725263076
fragtotal,fixo e aleat,0.16147412400050087,0.789029251446748,1.505413186901016,2.206115388060363
fragtotal,fixo e aleat,0.16418843286199997,0.7981394642738826,1.5291349899356872,2.236410275550366
fragtotal,fixo e aleat,0.17398949084950038,0.8413651932314947,1.612304478961437,2.3578592464066297
fragtotal,fixo e aleat,0.1865048576984999,0.8797028166953721,1.7108173745228656,2.512766341102348
fragtotal,fixo e aleat,0.19902022454749946,0.9085198635702404,1.799885203464235,2.6683565086488974
fragtotal,fixo e aleat,0.20618641691983103,0.9377012614326683,1.8509147776619639,2.7452800729409264
fragtotal,fixo e aleat,-0.02450794023599416,-0.8321269216948071,-0.3291158409350024,0.1907712843262797
fragtotal,fixo e aleat,-0.02207323351337763,-0.7971247220171569,-0.31349719274752047,0.1862135058428064
fragtotal,fixo e aleat,-0.01428916887051951,-0.6890716313463654,-0.2586092096954376,0.1787227273975733
fragtotal,fixo e aleat,-0.013741011885492482,-0.6824325533071537,-0.25507296664032403,0.17891971385971006
fragtotal,fixo e aleat,-0.00974089643481138,-0.6291610689833483,-0.22869004144853539,0.1827495400333372
fragtotal,fixo e aleat,-0.00957963685681372,-0.6268226500346762,-0.22769360304359185,0.1824875114653639
fragtotal,fixo e aleat,-0.00699660984061529,-0.5897056665216799,-0.2097347250795775,0.18454717962953365
fragtotal,fixo e aleat,-0.00550658513038081,-0.5718769600634924,-0.19977721774980534,0.1867084024074015
fragtotal,fixo e aleat,-0.00519573204965858,-0.568613678795638,-0.19766536834494933,0.18717478369355833
fragtotal,fixo e aleat,-0.00493414331837204,-0.5663667616402682,-0.1961321062485038,0.18670834224843863
fragtotal,fixo e aleat,-0.00488628642224304,-0.5660348083340198,-0.19587902464562465,0.18670149188081794
fragtotal,fixo e aleat,-0.00296368939995129,-0.5474263556857789,-0.18309696858105526,0.19221871566289883
fragtotal,fixo e aleat,-0.00296034690547486,-0.5473774357220169,-0.18308205346279063,0.1922123180955772
fragtotal,fixo e aleat,-0.0026767583410384,-0.5436905433587605,-0.1814876735642129,0.1923926638336181
fragtotal,fixo e aleat,-0.0012256450364929589,-0.5258608033943563,-0.1713048094913855,0.19628899079120404
fragtotal,fixo e aleat,0.00775041722028923,-0.4382676430263186,-0.10782789754166756,0.2298922736366879
fragtotal,fixo e aleat,0.00819742452247602,-0.43373606585302904,-0.10331008145288322,0.2329134774388396
fragtotal,fixo e aleat,0.00838161963454104,-0.43177382160477634,-0.10205342979091116,0.23355796703690787
fragtotal,fixo e aleat,0.011289721812506565,-0.4114231299554988,-0.0820659633713749,0.25018517659397244
fragtotal,fixo e aleat,0.01226139468186339,-0.40441139829528866,-0.0745133405480172,0.25579182004566625
fragtotal,fixo e aleat,0.01603409771385574,-0.380958616307739,-0.047346570193064326,0.2874080319843949
fragtotal,fixo e aleat,0.01795246478795057,-0.36450568884057516,-0.033996693714425825,0.3046645379300673
fragtotal,fixo e aleat,0.023805088661506102,-0.3408648441702675,0.007554266397649707,0.35743724960179074
fragtotal,fixo e aleat,0.03632045551050561,-0.2896870350427427,0.10172540468551632,0.4851372546095454
fragtotal,fixo e aleat,0.04883582235950515,-0.2709448179809731,0.18861506219632762,0.6355988610085881
fragtotal,fixo e aleat,0.06135118920850466,-0.2611462598353426,0.2727596117650847,0.7888187283076084
fragtotal,fixo e aleat,0.0738665560575042,-0.2730874387608622,0.35021629691443684,0.9464360952081254
fragtotal,fixo e aleat,0.0863819229065037,-0.28016223895994546,0.4256234155314918,1.101002585715545
fragtotal,fixo e aleat,0.09889728975550324,-0.3022174083611506,0.4980604895130626,1.2629981221675717
fragtotal,fixo e aleat,0.10810653494425636,-0.3154161512100311,0.5489082758298394,1.3786218561878116
fragtotal,fixo e aleat,-0.01981527900215063,-0.7363338557455669,-0.2012337170921291,0.3272805452702368
fragtotal,fixo e aleat,-0.01800507958554688,-0.7160740116562326,-0.1921760975463993,0.31670793639189715
fragtotal,fixo e aleat,-0.0167065487547309,-0.7006791031079064,-0.18855582731865886,0.30865981067878173
fragtotal,fixo e aleat,-0.013741011885492482,-0.6618688032232337,-0.18023219440303156,0.28610302907326013
fragtotal,fixo e aleat,-0.0090041864887224,-0.600333671716685,-0.1637238819929426,0.2590595430017835
fragtotal,fixo e aleat,-0.00724095334666342,-0.5815815000929901,-0.15616076632953577,0.25483242649847493
fragtotal,fixo e aleat,-0.00234508583311736,-0.5308463396291688,-0.13998938076857387,0.2427353318393075
fragtotal,fixo e aleat,-0.00165961288931456,-0.5230547241658737,-0.13607371550684585,0.24273944344961068
fragtotal,fixo e aleat,-0.0012256450364929589,-0.5187444648565903,-0.13430464711819426,0.24265055340149203
fragtotal,fixo e aleat,-8.200601020967986e-4,-0.5144748890467084,-0.13286814403140945,0.2407937693739845
fragtotal,fixo e aleat,2.623898350259463e-4,-0.5041461307469138,-0.12851123238762074,0.23617532759935317
fragtotal,fixo e aleat,3.788515943199892e-4,-0.5030368197413813,-0.12795494784230885,0.23534980950669193
fragtotal,fixo e aleat,0.00191122402381127,-0.4914838723263731,-0.12277526964542163,0.23318953660655167
fragtotal,fixo e aleat,0.00192829063488336,-0.49145765061594016,-0.1227198862875296,0.23311922786834455
fragtotal,fixo e aleat,0.00993736156900291,-0.4258398140244364,-0.09051406311406635,0.23386471375724088
fragtotal,fixo e aleat,0.011289721812506565,-0.41539365549290347,-0.08448348071031658,0.23787129264311174
fragtotal,fixo e aleat,0.01246147468405605,-0.406004851170926,-0.08126880518351937,0.2424305059179926
fragtotal,fixo e aleat,0.01360420116022616,-0.3998653137173487,-0.07848359229730632,0.24605828676504984
fragtotal,fixo e aleat,0.01465569667365729,-0.397857936373995,-0.073903126484666265,0.25061851863071805
fragtotal,fixo e aleat,0.01523888253364501,-0.39591379638403135,-0.07152952949104488,0.25467625746325984
fragtotal,fixo e aleat,0.01855327043529453,-0.3897567255137927,-0.05707251246176115,0.27321275234411757
fragtotal,fixo e aleat,0.023805088661506102,-0.3781383682933282,-0.03557138262662355,0.31605820373303456
